step,mean_reward,mean_group_reward,std_reward,time_elapsed,memory_usage_avg_mb,memory_usage_peak_mb,cpu_usage_avg_percent,cpu_usage_peak_percent,gpu_usage_avg_mb,gpu_usage_peak_mb,trainer_type,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,learning_rate_schedule,policy_entropy,losses_policy_loss,losses_value_loss
30000,0.478,,0.557,40.22,697.1843204941861,903.9375,3.958139534883721,86.0,1196.3800872093022,1228.3125,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4190104007720947,0.019564948976039886,0.018501142039895058
60000,0.267,,0.409,68.185,766.7880580357142,910.12890625,2.431428571428571,86.0,1214.8904575892857,1277.77734375,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4192842245101929,0.019341589882969856,0.008687355555593967
90000,0.371,,0.523,101.36,804.5811969053398,912.6484375,1.6524271844660192,86.0,1229.327442354369,1277.77734375,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4195148944854736,0.020314037799835205,0.005110802128911018
120000,0.432,,0.603,129.195,819.5207538167939,912.6484375,1.299236641221374,86.0,1234.834088740458,1277.77734375,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4197443723678589,0.017841080203652382,0.003824628656730056
150000,0.619,,0.789,159.719,832.8695166925465,913.671875,1.0571428571428572,86.0,1235.7856657608695,1277.77734375,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.420124888420105,0.01701486110687256,0.0032826759852468967
180000,0.445,,0.632,185.605,839.0941886697861,913.671875,0.9101604278074864,86.0,1236.135360962567,1277.77734375,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4205760955810547,0.017781727015972137,0.0028257814701646566
210000,0.338,,0.575,211.755,844.0739069835681,913.671875,0.7990610328638497,86.0,1236.41523620892,1277.77734375,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.420878529548645,0.012981202453374863,0.002203889423981309
240000,0.437,,0.517,241.882,849.6311085390946,914.671875,0.7004115226337448,86.0,1236.5724022633744,1277.77734375,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4211872816085815,0.016274895519018173,0.002474872162565589
270000,0.374,,0.544,267.912,853.426364272388,914.671875,0.6350746268656716,86.0,1236.7513555270525,1277.77734375,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4215117692947388,0.015351406298577785,0.002016281709074974
300000,0.416,,0.586,297.813,857.6861891778524,916.3359375,0.5711409395973154,86.0,1236.858601614933,1277.77734375,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4218471050262451,0.016444088891148567,0.0019233007915318012
330000,0.373,,0.602,323.951,860.184425636574,917.3984375,0.5253086419753086,86.0,1237.0209900655864,1277.77734375,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4221515655517578,0.015024756081402302,0.0016916554886847734
360000,0.514,,0.637,350.036,862.3540736607143,917.3984375,0.4862857142857142,86.0,1237.1640736607144,1277.77734375,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4224319458007812,0.019951164722442627,0.0020423082169145346
390000,0.479,,0.662,379.861,865.0518943766491,919.34375,0.4490765171503957,86.0,1237.2203681563324,1277.77734375,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4226943254470825,0.01950906775891781,0.001760631799697876
420000,0.379,,0.465,405.901,867.2945601851852,919.34375,0.4202469135802469,86.0,1237.3185667438272,1277.77734375,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4229953289031982,0.018230559304356575,0.0017969838809221983
450000,0.401,,0.567,436.014,869.661404454023,920.96484375,0.3912643678160919,86.0,1237.359527658046,1277.77734375,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4233365058898926,0.019856572151184082,0.0014020447852090001
480000,0.483,,0.868,462.129,869.8305738204989,920.96484375,0.3691973969631236,86.0,1237.424933907267,1277.77734375,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.423701524734497,0.020102057605981827,0.0016251725610345602
