step,mean_reward,mean_group_reward,std_reward,time_elapsed,memory_usage_avg_mb,memory_usage_peak_mb,cpu_usage_avg_percent,cpu_usage_peak_percent,gpu_usage_avg_mb,gpu_usage_peak_mb,trainer_type,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,learning_rate_schedule,policy_entropy,losses_policy_loss,losses_value_loss
30000,0.311,,0.421,25.411,649.5637555803571,809.5859375,9.210714285714284,172.7,1153.289202008929,1172.5,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.418938398361206,,
60000,0.387,,0.538,48.497,749.2483149509804,940.55859375,5.056862745098039,172.7,1145.900199142157,1172.5,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4170162677764893,0.01590181700885296,0.010543628595769405
90000,0.405,,0.572,71.539,794.46875,945.88671875,3.4851351351351347,172.7,1142.643211570946,1172.5,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.417102575302124,0.0161871500313282,0.0021240334026515484
120000,0.329,,0.629,94.733,819.409793814433,945.88671875,2.658762886597938,172.7,1140.8077077963917,1172.5,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4169480800628662,0.01625015027821064,0.0019776448607444763
150000,0.464,,0.509,117.803,831.24931640625,946.734375,2.1491666666666664,172.7,1139.74560546875,1172.5,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4161641597747803,0.017540205270051956,0.0013551181182265282
180000,0.704,,0.935,140.716,838.6494003080986,946.796875,1.8161971830985917,172.7,1139.054825044014,1172.5,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4161089658737183,0.015622754581272602,0.0016866930527612567
210000,0.907,,0.909,163.977,844.3067112198795,946.796875,1.5536144578313251,172.7,1138.5069888930725,1172.5,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.416391134262085,0.01707211509346962,0.00228401948697865
240000,1.308,,1.296,186.986,851.4015957446809,946.796875,1.3718085106382978,172.7,1138.1301737034576,1172.5,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4172645807266235,0.014529149979352951,0.002360656624659896
270000,1.75,,1.549,210.343,855.048054245283,946.796875,1.216509433962264,172.7,1137.7628427181603,1172.5,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4175689220428467,0.01470003928989172,0.003923660144209862
300000,1.58,,1.463,233.395,857.7824185363248,947.73046875,1.102136752136752,172.7,1137.5247228899573,1172.5,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4157966375350952,0.011148923076689243,0.006994679570198059
330000,3.133,,2.771,256.448,860.3368342655642,947.73046875,1.0035019455252918,172.7,1137.31968932393,1172.5,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4137686491012573,0.017072973772883415,0.005616544745862484
360000,4.977,,2.822,279.678,862.26181640625,947.73046875,0.9210714285714284,172.7,1137.116420200893,1172.5,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4117381572723389,0.018077217042446136,0.011376270093023777
390000,6.253,,3.871,302.74,864.0410220709571,947.73046875,0.8511551155115511,172.7,1136.961955961221,1172.5,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4097917079925537,0.015751656144857407,0.018254583701491356
420000,6.887,,3.981,326.073,865.7013036809816,948.04296875,0.7911042944785276,172.7,1136.815459643405,1172.5,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4068543910980225,0.01955202966928482,0.029517315328121185
450000,11.035,,5.591,349.523,867.1497879464285,948.65234375,0.7368571428571428,172.7,1138.3073995535717,1174.375,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.404099702835083,0.018495013937354088,0.03191521391272545
480000,15.205,,5.858,372.754,868.1922964142091,949.578125,0.6914209115281501,172.7,1139.7132100368633,1174.375,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.3997136354446411,0.01699330098927021,0.058051202446222305
510000,16.803,,8.096,396.427,869.2461726641415,949.578125,0.6512626262626262,172.7,1140.9165581597222,1174.375,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.3966926336288452,0.015222576446831226,0.0864892303943634
540000,22.568,,9.283,419.702,871.0782738095238,959.71875,0.614047619047619,172.7,1141.8366536458334,1174.375,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.392902135848999,0.01586107723414898,0.10655395686626434
