step,mean_reward,mean_group_reward,std_reward,time_elapsed,memory_usage_avg_mb,memory_usage_peak_mb,cpu_usage_avg_percent,cpu_usage_peak_percent,gpu_usage_avg_mb,gpu_usage_peak_mb,trainer_type,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,learning_rate_schedule,buffer_init_steps,tau,steps_per_update,steps_per_update.1,init_entcoef,reward_signal_steps_per_update,policy_entropy,losses_policy_loss,losses_value_loss
400000,0.0,-0.109,,911.319,1452.017418598234,2027.96484375,0.2847682119205298,100.3,1065.447920978201,1260.07421875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2406411170959473,,
420000,0.0,-0.126,,935.177,1460.5148017473118,2027.96484375,0.2774193548387096,100.3,1066.0807837701614,1260.07421875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2490620613098145,,
440000,0.0,0.072,,1000.831,1486.3482137248743,2027.96484375,0.2592964824120603,100.3,1064.8038041771356,1260.07421875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2557637691497803,0.012121125124394894,0.0017875831108540297
460000,0.0,-0.111,,1023.628,1493.2356348328417,2027.96484375,0.2536873156342183,100.3,1063.8517891162733,1260.07421875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2446069717407227,,
480000,0.0,0.046,,1092.158,1517.6330933179725,2027.96484375,0.2377880184331797,100.3,1063.589192108295,1352.375,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2490620613098145,0.012438800185918808,0.0011605859035626054
500000,0.0,-0.157,,1114.166,1523.5852705792684,2027.96484375,0.2330623306233062,100.3,1062.6695742999098,1352.375,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.230748414993286,,
520000,0.0,0.0,,1202.157,1549.8815823911225,2027.96484375,0.2160804020100502,100.3,1054.8503520205193,1352.375,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.236703395843506,0.009754710830748081,0.001521116471849382
540000,0.0,0.0,,1226.339,1553.9956030634237,2027.96484375,0.2118226600985221,100.3,1052.5936153017242,1352.375,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2407829761505127,,
560000,0.0,-0.046,,1326.469,1568.6853110763095,2027.96484375,0.1958997722095672,100.3,1045.511033599089,1352.375,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.237309217453003,0.011010270565748215,0.00015600545157212764
580000,0.0,-0.186,,1351.394,1570.6247292986216,2027.96484375,0.1922503725782414,100.3,1043.8456885711626,1352.375,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2365450859069824,,
600000,0.0,-0.227,,1437.529,1570.142251007358,2027.96484375,0.1807988787666433,100.3,1038.322967764541,1352.375,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2370269298553467,0.01133433636277914,0.0020502968691289425
620000,0.0,-0.005,,1473.658,1562.1601589200272,2027.96484375,0.17634996582365,100.3,1038.2700358851675,1352.375,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.239597797393799,,
640000,0.0,-0.067,,1538.663,1555.797859231839,2027.96484375,0.168848167539267,100.3,1043.6865285503927,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2423582077026367,0.011196688748896122,0.001560558215714991
660000,0.0,-0.19,,1563.051,1553.9527801828283,2027.96484375,0.1662371134020618,100.3,1045.9303620328608,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2525017261505127,,
680000,0.0,-0.029,,1628.602,1552.195614467378,2027.96484375,0.1595547309833024,100.3,1051.7984089942795,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.22796893119812,0.008051109500229359,0.001017989357933402
700000,0.0,0.083,,1648.77,1550.8085794326512,2027.96484375,0.1576053756872327,100.3,1052.518027928375,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2194509506225586,,
720000,0.0,0.0,,1717.205,1549.6654264781396,2027.96484375,0.1514084507042253,100.3,1052.7226906360036,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.221590757369995,0.012535293586552143,0.0007170321187004447
740000,0.0,-0.089,,1736.909,1548.339084704901,2027.96484375,0.1496519721577726,100.3,1052.3468836100635,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2216997146606445,,
760000,0.0,-0.024,,1796.813,1548.1463014406895,2027.96484375,0.1446999439147504,100.3,1047.0608064883622,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.232241630554199,0.015722015872597694,0.002329772338271141
780000,0.0,-0.091,,1818.505,1547.388863400277,2027.96484375,0.1429362880886426,100.3,1045.8823861668975,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2342689037323,,
800000,0.0,0.0,,1878.588,1547.764596046808,2027.96484375,0.1384120171673819,100.3,1043.3776824034337,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2340521812438965,0.010344862937927246,0.00037665548734366894
820000,0.0,0.047,,1897.986,1547.0470408704882,2027.96484375,0.1369426751592356,100.3,1042.5405055732483,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.23317813873291,,
840000,0.0,0.0,,1963.283,1547.69533455788,2027.96484375,0.1324435318275154,100.3,1035.590373139117,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2214791774749756,0.014385133981704712,0.00010808287333929911
860000,0.0,0.042,,1986.3,1547.547071204338,2027.96484375,0.1308980213089802,100.3,1033.541599283359,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.227304220199585,,
880000,0.0,-0.01,,2050.999,1548.111029637592,2027.96484375,0.1267813267813267,100.3,1031.1389530866093,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2364494800567627,0.010976084508001804,0.0007884781225584447
900000,0.0,0.0,,2071.117,1547.1301589111922,2027.96484375,0.1255474452554744,100.3,1031.0676798205595,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2223849296569824,,
920000,0.0,-0.069,,2100.952,1545.9715490107917,2027.96484375,0.1237410071942446,100.3,1031.7286589478415,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2016055583953857,,
940000,0.0,-0.151,,2162.925,1546.0101151124184,2027.96484375,0.1202236719478098,100.3,1033.1668019716917,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2122812271118164,0.012059658765792847,0.0011762820649892092
960000,0.0,-0.25,,2187.526,1545.3073102678572,2027.96484375,0.1188940092165898,100.3,1033.1962359591014,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2137274742126465,,
980000,0.0,0.012,,2249.541,1545.397413684476,2027.96484375,0.1155913978494623,100.3,1035.0059451304885,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.20703387260437,0.00923735648393631,0.0025977124460041523
1000000,0.0,-0.235,,2270.741,1544.8083146083,2027.96484375,0.114513981358189,100.3,1035.6775982717488,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2128102779388428,,
1020000,0.0,-0.121,,2333.845,1545.343604886609,2027.96484375,0.1114470842332613,100.3,1036.7571156182505,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2177538871765137,0.012520726770162582,0.002041582250967622
1040000,0.0,0.092,,2358.548,1544.8741903712607,2027.96484375,0.1102564102564102,100.3,1036.70378772703,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.224349021911621,,
1060000,0.0,-0.082,,2420.168,1545.324155299875,2027.96484375,0.1074552269887546,100.3,1037.830957478655,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.215122699737549,0.011864528991281986,0.0024793746415525675
1080000,0.0,-0.275,,2441.164,1544.75587872884,2027.96484375,0.106523534269199,100.3,1038.6171116974608,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.213346481323242,,
1100000,0.0,0.239,,2515.511,1545.0866874373748,2027.96484375,0.1034068136272545,100.3,1038.0642143662324,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2185428142547607,0.009396563284099102,0.0055191353894770145
1120000,0.0,0.226,,2540.171,1544.5562841021826,2027.96484375,0.1023809523809523,100.3,1036.1438461061507,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.209095001220703,,
1140000,0.0,-0.312,,2613.542,1544.474122600791,2027.96484375,0.099537037037037,100.3,1032.289608048804,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.211188316345215,0.009076784364879131,0.004474711138755083
1160000,0.0,-0.169,,2635.008,1543.7534310443764,2027.96484375,0.098699311400153,100.3,1031.4023706484315,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2108545303344727,,
1180000,0.0,-0.323,,2699.369,1543.9142507354316,2027.96484375,0.096376540903997,100.3,1030.05983989774,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.228163719177246,0.012890773825347424,0.0073148771189153194
1200000,0.0,-0.099,,2724.4,1543.3066305051814,2027.96484375,0.0954848260547742,100.3,1029.6945665247963,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2358107566833496,,
1220000,0.0,-0.139,,2800.61,1543.3351725611951,2027.96484375,0.0928725701943844,100.3,1030.0709016716162,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2171874046325684,0.010929551906883717,0.003190449671819806
1240000,0.0,0.029,,2826.723,1542.5387908456669,2027.96484375,0.0920114122681883,100.3,1030.4725824157454,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.215801477432251,,
1260000,0.0,0.026,,2899.07,1543.0157214673914,2027.96484375,0.0897391304347826,100.3,1032.1208192934782,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2173519134521484,0.005937892943620682,0.004322649445384741
1280000,0.0,0.014,,2923.762,1542.5830926724138,2027.96484375,0.0889655172413793,100.3,1032.3055226293104,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2125494480133057,,
1300000,0.0,0.019,,3010.054,1542.8400675251255,2027.96484375,0.0864321608040201,100.3,1030.2711761934672,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.204169511795044,0.00999483373016119,0.003023846074938774
1320000,0.0,0.143,,3049.567,1541.9802750516528,2027.96484375,0.0852892561983471,100.3,1030.1729777892565,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.1991145610809326,,
1340000,0.0,0.098,,3165.484,1542.3729964757886,2027.96484375,0.0821917808219178,100.3,1031.233384437719,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.1962015628814697,0.011909236200153828,0.004231379367411137
1360000,0.0,-0.087,,3187.14,1542.1398748912527,2027.96484375,0.0816197405884213,100.3,1031.5856137298324,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.1827423572540283,,
1380000,0.0,0.04,,3209.808,1541.9491819333175,2027.96484375,0.0810556079170593,100.3,1031.9900153157398,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.207623243331909,,
1400000,0.0,-0.278,,3278.268,1542.692183655029,2027.96484375,0.0793601968625038,100.3,1034.065801868656,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.1930811405181885,0.010149785317480564,0.0028636569622904062
1420000,0.0,-0.129,,3304.696,1542.3850999866493,2027.96484375,0.0787305462313091,100.3,1034.8299225663716,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.184605598449707,,
1440000,0.0,0.092,,3376.235,1542.7910926299282,2027.96484375,0.0770609318996415,100.3,1036.1190484524343,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.2068088054656982,0.013487600721418858,0.007465141359716654
1460000,0.0,0.041,,3397.132,1542.5745457201692,2027.96484375,0.076580587711487,100.3,1035.8428711227368,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.186492443084717,,
1480000,0.0,-0.0,,3474.543,1542.857554501596,2027.96484375,0.0748694138131166,100.3,1034.2395814440656,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.1649303436279297,0.01086781732738018,0.004571719095110893
1500000,0.0,0.011,,3500.709,1542.6021070348502,2027.96484375,0.0743087557603686,100.3,1033.9647526191677,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.172528028488159,,
1520000,0.0,0.106,,3570.7,1542.8226467629202,2027.96484375,0.0728607737927139,100.3,1033.814006901299,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.1650893688201904,0.009791510179638863,0.008351345546543598
1540000,0.0,-0.29,,3590.966,1542.541307963002,2027.96484375,0.0724515585509688,100.3,1034.3253014427128,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.143221616744995,,
1560000,0.0,-0.161,,3664.405,1542.9358403274628,2027.96484375,0.0709961474958723,100.3,1034.1058653945377,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.162954330444336,0.012004261836409569,0.011612366884946823
1580000,0.0,0.106,,3688.179,1542.681023764356,2027.96484375,0.0705496308449548,100.3,1034.4113664718348,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.146819591522217,,
1600000,0.0,-0.119,,3750.583,1543.0839544400376,2027.96484375,0.0693734874966388,100.3,1035.782926357892,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.1279807090759277,0.013217505067586899,0.007157334126532078
1620000,0.0,-0.171,,3773.47,1542.6762228170096,2027.96484375,0.0689470871191876,100.3,1036.1939136825226,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.1623480319976807,,
1640000,0.0,-0.084,,3833.529,1543.024811521639,2027.96484375,0.0678768745067087,100.3,1037.195754406735,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.127227544784546,0.014068549498915672,0.014576009474694729
1660000,0.0,0.168,,3857.456,1542.7514593545752,2027.96484375,0.0674509803921568,100.3,1037.6058986928106,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.153873920440674,,
1680000,0.0,0.045,,3918.845,1543.3174938883171,2027.96484375,0.0663921770458054,100.3,1038.5253474009264,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.1385889053344727,0.01067331712692976,0.014071160927414894
1700000,0.0,-0.012,,3943.328,1543.111604859335,2027.96484375,0.0659846547314578,100.3,1038.8902653452683,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.1461174488067627,,
1720000,0.0,0.087,,4002.936,1543.7402073097758,2027.96484375,0.0650037792894935,100.3,1039.7731245275888,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.1099724769592285,0.012970189563930035,0.01546521857380867
1740000,0.0,-0.193,,4023.576,1543.6257704808895,2027.96484375,0.0646616541353383,100.3,1040.085354010025,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.1253621578216553,,
1760000,0.0,-0.016,,4089.203,1543.7925073212084,2027.96484375,0.0636251541307028,100.3,1041.0912376695435,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.146305799484253,0.014362672343850136,0.020287208259105682
1780000,0.0,0.322,,4109.276,1543.314560513316,2027.96484375,0.0633284241531664,100.3,1041.3964469808543,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.1621217727661133,,
1800000,0.0,-0.142,,4174.256,1543.642119926311,2027.96484375,0.0623338970765885,100.3,1042.077093463095,1482.5078125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.1198153495788574,0.01172288041561842,0.016841981559991837
1820000,0.0,0.093,,4204.679,1543.3608010763971,2027.96484375,0.0618853442072439,100.3,1042.3779036864355,1502.71484375,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.122211217880249,,
1840000,0.0,0.047,,4282.736,1543.7865251854687,2027.96484375,0.0607630711257654,100.3,1049.2462703868346,1525.0703125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.127112865447998,0.011836248449981213,0.01886543445289135
1860000,0.0,0.069,,4308.928,1543.325766802727,2027.96484375,0.0603932584269662,100.3,1050.9089163448034,1525.0703125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.0964741706848145,,
1880000,0.0,-0.229,,4383.861,1543.6002181820795,2027.96484375,0.059351276742581,100.3,1056.18560034219,1525.0703125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.0899057388305664,0.01118609867990017,0.028454413637518883
1900000,0.0,0.39,,4411.086,1542.951989026063,2027.96484375,0.0589849108367626,100.3,1057.922335819616,1525.0703125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.135335683822632,,
1920000,0.0,0.191,,4490.79,1543.0677273397148,2027.96484375,0.0579384684482371,100.3,1062.949305594543,1525.0703125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.092667579650879,0.012010212987661362,0.024434557184576988
1940000,0.0,0.3,,4518.36,1542.6540204729354,2027.96484375,0.0575892857142857,100.3,1064.4552350725446,1525.0703125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.099916934967041,,
1960000,0.0,0.138,,4539.979,1542.3337448981008,2027.96484375,0.0573078631719235,100.3,1065.8611311639272,1525.0703125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.0889291763305664,,
1980000,0.0,-0.125,,4613.881,1541.8377655396175,2027.96484375,0.0563934426229508,100.3,1070.3000905054644,1525.0703125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.0633127689361572,0.008165527135133743,0.030492015182971954
2000000,0.0,0.176,,4639.036,1541.3459740149456,2027.96484375,0.0560869565217391,100.3,1071.7329008152174,1525.0703125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.0510849952697754,,
2020000,0.0,-0.126,,4713.9,1540.8762895472294,2027.96484375,0.055198973042362,100.3,1076.3497339002995,1525.0703125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.0469510555267334,0.009580124169588089,0.037628334015607834
2040000,0.0,0.325,,4746.84,1540.1722650440834,2027.96484375,0.0548119821542383,100.3,1078.3075456102613,1525.0703125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.1138603687286377,,
2060000,0.0,0.308,,4822.232,1539.7368476513489,2027.96484375,0.0539523212045169,100.3,1082.389478121079,1525.0703125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.1154520511627197,0.010972133837640285,0.03263073414564133
2080000,0.0,0.154,,4847.206,1539.084157056116,2027.96484375,0.0536717287289369,100.3,1083.720224087269,1525.0703125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.02968692779541,,
2100000,0.0,0.263,,4930.012,1538.5466384996932,2027.96484375,0.05277152791982,100.3,1088.2062202776642,1525.0703125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.089175224304199,0.011197064071893692,0.03307611867785454
2120000,0.0,0.275,,4956.613,1537.9629021490337,2027.96484375,0.0524923702950152,100.3,1089.414536177518,1525.0703125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.062023162841797,,
2140000,0.0,-0.148,,5041.24,1537.6194817088417,2027.96484375,0.0516103220644128,100.3,1093.6011858621723,1525.0703125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.03076171875,0.014711525291204453,0.03964778408408165
2160000,0.0,-0.022,,5066.563,1537.2708545854896,2027.96484375,0.0513535031847133,100.3,1094.6652474373009,1525.0703125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.0250167846679688,,
2180000,0.0,0.152,,5142.476,1537.3437806432637,2027.96484375,0.0505981565012747,100.3,1097.671858146205,1525.0703125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.0568742752075195,0.013107772916555405,0.04175420105457306
2200000,0.0,0.458,,5165.956,1537.1080734249952,2027.96484375,0.0503611165332812,100.3,1098.5610832886005,1525.0703125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.0300519466400146,,
2220000,0.0,0.353,,5233.14,1536.8628581795626,2027.96484375,0.0497205627288494,100.3,1100.9118462733668,1525.0703125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.0144221782684326,0.013533900491893291,0.043814484030008316
2240000,0.0,0.202,,5259.972,1536.2822917165931,2027.96484375,0.049463190184049,100.3,1101.8577034605062,1525.0703125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.0377471446990967,,
2260000,0.0,0.132,,5322.108,1536.2182762459731,2027.96484375,0.0488914155770324,100.3,1103.9773323502936,1525.0703125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,2.9951937198638916,0.012307172641158104,0.04230859875679016
2280000,0.0,0.268,,5346.418,1535.75097416761,2027.96484375,0.0486700622524052,100.3,1104.8047670840408,1525.0703125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.0231130123138428,,
2300000,0.0,0.23,,5415.182,1535.5947909392455,2027.96484375,0.0480446927374301,100.3,1107.0590171089386,1525.0703125,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,,,,,,,3.025056838989258,0.014146245084702969,0.052567820996046066
