step,mean_reward,mean_group_reward,std_reward,time_elapsed,memory_usage_avg_mb,memory_usage_peak_mb,cpu_usage_avg_percent,cpu_usage_peak_percent,gpu_usage_avg_mb,gpu_usage_peak_mb,trainer_type,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,learning_rate_schedule,policy_entropy,losses_policy_loss,losses_value_loss
30000,0.99,,1.172,76.128,800.9955428685897,885.33984375,2.548717948717949,99.4,1279.9202223557693,1284.62890625,sac,256,500000,0.0003,,,,,constant,1.3504971265792847,-15.345820426940918,0.7389795184135437
60000,0.649,,0.72,168.805,867.7003216911764,948.69140625,1.1694117647058824,99.4,1277.173046875,1284.62890625,sac,256,500000,0.0003,,,,,constant,1.292890191078186,-40.13021469116211,0.07831107079982758
90000,0.928,,0.919,264.156,911.443337264151,1015.28515625,0.7501886792452831,99.4,1276.0057193396226,1284.62890625,sac,256,500000,0.0003,,,,,constant,1.286404013633728,-59.10879898071289,0.061548180878162384
120000,0.918,,1.24,359.487,949.3863487987466,1089.9453125,0.5537604456824513,99.4,1275.3414650069635,1284.62890625,sac,256,500000,0.0003,,,,,constant,1.2891279458999634,-69.9783706665039,0.04144630581140518
150000,0.988,,1.025,453.366,978.7430776410398,1108.04296875,0.4398230088495575,99.4,1274.0734323147124,1284.62890625,sac,256,500000,0.0003,,,,,constant,1.2913553714752197,-75.65655517578125,0.03161407634615898
180000,0.877,,0.857,546.983,1008.855282396789,1190.23046875,0.3647706422018348,99.4,1271.9171731651377,1284.62890625,sac,256,500000,0.0003,,,,,constant,1.2887870073318481,-78.01148986816406,0.0230262354016304
210000,1.188,,1.604,641.011,1041.790250293887,1265.6640625,0.3115987460815047,99.4,1270.303432356975,1284.62890625,sac,256,500000,0.0003,,,,,constant,1.281860589981079,-78.3620834350586,0.01873132213950157
240000,0.964,,1.201,733.662,1074.9094980736302,1330.96875,0.2723287671232877,99.4,1269.0407266695206,1284.62890625,sac,256,500000,0.0003,,,,,constant,1.2712116241455078,-77.43265533447266,0.01592465117573738
270000,1.098,,1.383,828.189,1108.6648684010922,1403.453125,0.2412621359223301,99.4,1267.9848158753034,1284.62890625,sac,256,500000,0.0003,,,,,constant,1.2538666725158691,-75.75950622558594,0.014228316023945808
300000,2.197,,1.871,921.729,1141.7959154953603,1464.11328125,0.2170305676855895,99.4,1267.0862488059497,1284.62890625,sac,256,500000,0.0003,,,,,constant,1.2315043210983276,-73.67178344726562,0.012475598603487015
330000,3.163,,2.575,1016.885,1175.993574585806,1530.5546875,0.1966369930761622,99.4,1266.2360055019783,1284.62890625,sac,256,500000,0.0003,,,,,constant,1.1982742547988892,-71.35050201416016,0.008494056761264801
360000,4.029,,2.804,1109.984,1208.9965010199455,1596.80078125,0.1802357207615594,99.4,1265.4790273685403,1284.62890625,sac,256,500000,0.0003,,,,,constant,1.160603404045105,-68.95214080810547,0.005748436786234379
390000,3.473,,3.187,1203.659,1242.502354854724,1665.36328125,0.1662207357859532,99.4,1264.7546280570652,1284.62890625,sac,256,500000,0.0003,,,,,constant,1.0916905403137207,-66.53894805908203,0.005245329812169075
