step,mean_reward,mean_group_reward,std_reward,time_elapsed,memory_usage_avg_mb,memory_usage_peak_mb,cpu_usage_avg_percent,cpu_usage_peak_percent,gpu_usage_avg_mb,gpu_usage_peak_mb,trainer_type,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,learning_rate_schedule,policy_entropy,losses_policy_loss,losses_value_loss
10000,-1.0,,0.0,20.958,658.3678977272727,742.75,,,,,sac,128,100000,0.0005,,,,,constant,1.607384204864502,-1.1569880247116089,0.0021080211736261845
20000,-1.0,,0.0,40.675,706.8560267857143,772.546875,,,,,sac,128,100000,0.0005,,,,,constant,1.5960339307785034,-1.4725700616836548,0.00011699663446052
30000,-1.0,,0.0,59.373,731.0279200819672,794.125,,,,,sac,128,100000,0.0005,,,,,constant,1.5512526035308838,-1.604029655456543,7.722801092313603e-05
40000,-1.0,,0.0,78.029,748.2679984177215,818.609375,,,,,sac,128,100000,0.0005,,,,,constant,1.458531141281128,-1.6404744386672974,4.446533421287313e-05
50000,-1.0,,0.0,96.769,764.6597576530612,846.046875,,,,,sac,128,100000,0.0005,,,,,constant,1.3764166831970215,-1.6370890140533447,3.4056170989060774e-05
60000,-1.0,,0.0,115.806,780.2063301282051,873.96875,,,,,sac,128,100000,0.0005,,,,,constant,1.2840677499771118,-1.6174753904342651,2.3045988200465217e-05
70000,-1.0,,0.0,134.938,795.119140625,899.203125,,,,,sac,128,100000,0.0005,,,,,constant,1.1395659446716309,-1.5895825624465942,1.704192254692316e-05
80000,-0.954,,0.254,155.292,810.267828525641,925.6875,,,,,sac,128,100000,0.0005,,,,,constant,0.8821372389793396,-1.5557602643966675,1.2180871635791846e-05
90000,-1.0,,0.0,173.121,823.7257543103449,952.859375,,,,,sac,128,100000,0.0005,,,,,constant,0.8034236431121826,-1.5215787887573242,1.0415030374133494e-05
100000,-0.899,,0.404,192.655,837.9752266839379,981.40625,,,,,sac,128,100000,0.0005,,,,,constant,0.5586349368095398,-1.4889299869537354,8.505570804118179e-06
110000,-1.0,,0.0,212.02,850.8337734741784,983.53125,,,,,sac,128,100000,0.0005,,,,,constant,0.3950960338115692,-1.4559433460235596,9.839316589932423e-06
120000,-1.0,,0.0,232.507,861.4120171673819,983.53125,,,,,sac,128,100000,0.0005,,,,,constant,0.291385293006897,-1.4209781885147095,7.444609309459338e-06
130000,-1.0,,0.0,251.75,870.0963541666666,983.53125,,,,,sac,128,100000,0.0005,,,,,constant,0.6463392972946167,-1.3883228302001953,4.789909780811286e-06
140000,-1.0,,0.0,270.019,877.2069303505535,983.53125,,,,,sac,128,100000,0.0005,,,,,constant,0.7247572541236877,-1.3586760759353638,5.466814400278963e-06
150000,-1.0,,0.0,289.618,883.3741379310345,983.53125,,,,,sac,128,100000,0.0005,,,,,constant,0.6677066087722778,-1.329540729522705,3.6549261039908743e-06
160000,-1.0,,0.0,310.172,889.3147106109325,983.53125,,,,,sac,128,100000,0.0005,,,,,constant,0.6151926517486572,-1.298595905303955,2.3708612388873007e-06
170000,-1.0,,0.0,329.515,894.0299242424243,983.53125,,,,,sac,128,100000,0.0005,,,,,constant,0.6306425929069519,-1.268858790397644,2.1539026420214213e-06
180000,-1.0,,0.0,347.884,898.0084410919541,983.53125,,,,,sac,128,100000,0.0005,,,,,constant,0.6051421165466309,-1.2413946390151978,1.7106599443650339e-06
190000,-1.0,,0.0,367.567,901.9198794157608,983.53125,,,,,sac,128,100000,0.0005,,,,,constant,0.5991759300231934,-1.2155812978744507,1.2279581369512016e-06
200000,-1.0,,0.0,388.12,905.4295264175256,983.53125,,,,,sac,128,100000,0.0005,,,,,constant,0.557388186454773,-1.1866099834442139,9.56233634497039e-07
210000,-1.0,,0.0,407.564,908.6484375,983.53125,,,,,sac,128,100000,0.0005,,,,,constant,0.5385453701019287,-1.1589516401290894,7.132354653549555e-07
220000,-1.0,,0.0,425.915,911.3328931924884,983.53125,,,,,sac,128,100000,0.0005,,,,,constant,0.4669686555862427,-1.1329585313796997,6.666933813903597e-07
230000,-1.0,,0.0,445.549,913.9687148876404,983.53125,,,,,sac,128,100000,0.0005,,,,,constant,0.3156602084636688,-1.1073938608169556,5.123897039993608e-07
240000,-1.0,,0.0,466.118,916.671841469957,983.53125,,,,,sac,128,100000,0.0005,,,,,constant,0.17667782306671143,-1.0799214839935303,5.13773613874946e-07
