step,mean_reward,mean_group_reward,std_reward,time_elapsed,memory_usage_avg_mb,memory_usage_peak_mb,cpu_usage_avg_percent,cpu_usage_peak_percent,gpu_usage_avg_mb,gpu_usage_peak_mb,trainer_type,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,learning_rate_schedule,policy_entropy,losses_policy_loss,losses_value_loss
30000,0.264,,0.602,26.194,656.1656788793103,821.62890625,9.772413793103448,169.4,810.8958782327586,821.6484375,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.418938398361206,,
60000,0.195,,0.254,52.0,765.7528935185185,934.00390625,5.248148148148148,169.4,808.6754195601852,821.6484375,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.414758324623108,0.01564582623541355,0.012673463672399521
90000,0.19,,0.403,77.988,808.164990234375,935.8125,3.5424999999999995,169.4,807.464306640625,821.6484375,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.4125945568084717,0.019644789397716522,0.0018424923764541745
120000,0.284,,0.457,104.054,830.3702830188679,937.44921875,2.6735849056603773,169.4,806.7400132665094,821.6484375,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.4116737842559814,0.018626144155859947,0.0012957495637238026
150000,0.527,,0.668,129.863,844.1910511363636,937.44921875,2.146969696969697,169.4,805.4866536458334,821.6484375,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.4097651243209839,0.017220908775925636,0.0012225907994434237
180000,0.44,,0.649,155.956,853.4668093152866,938.1015625,1.8050955414012737,169.4,804.5086335589172,821.6484375,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.4102612733840942,0.0165115837007761,0.0015501760644838214
210000,0.489,,0.748,181.594,860.3281676912568,938.1015625,1.5486338797814203,169.4,803.6326630806011,821.6484375,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.408636450767517,0.016786683350801468,0.0012802652781829238
240000,0.704,,0.859,207.577,867.1679500598086,938.1015625,1.355980861244019,169.4,802.3155465011962,821.6484375,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.4070613384246826,0.018095679581165314,0.001574762281961739
270000,0.789,,1.052,233.402,870.987546741453,939.41015625,1.211111111111111,169.4,801.7720519497864,821.6484375,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.4067174196243286,0.018295491114258766,0.0020815033931285143
300000,1.22,,1.328,256.603,874.0896005593386,939.41015625,1.1027237354085602,169.4,803.1255927772373,822.125,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.4064381122589111,0.015071788802742958,0.0021089608781039715
