step,mean_reward,mean_group_reward,std_reward,time_elapsed,memory_usage_avg_mb,memory_usage_peak_mb,cpu_usage_avg_percent,cpu_usage_peak_percent,gpu_usage_avg_mb,gpu_usage_peak_mb,trainer_type,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,learning_rate_schedule,policy_entropy,losses_policy_loss,losses_value_loss
330000,1.184,,1.19,493.96,963.9986292469574,1040.765625,0.347261663286004,86.0,1237.3297889198782,1519.1328125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3844630718231201,0.013926273211836815,0.0019164695404469967
360000,1.479,,1.274,512.363,962.9724426269532,1040.765625,0.334375,86.0,1239.6041717529297,1519.1328125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.380660891532898,,
390000,2.142,,1.643,569.767,965.6186936069544,1040.765625,0.3014084507042253,86.0,1251.4861080545777,1519.1328125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3726667165756226,0.01226707175374031,0.0024923416785895824
420000,1.554,,1.778,629.286,968.9799890350876,1041.5,0.2730462519936203,86.0,1256.9713977771132,1519.1328125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3682688474655151,0.013694063760340214,0.003120517823845148
450000,2.594,,1.968,647.422,968.8107437015505,1041.5,0.2654263565891472,86.0,1258.491042877907,1519.1328125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3638004064559937,,
480000,2.83,,1.885,704.022,971.8441339476497,1041.5,0.2438746438746438,86.0,1269.466596554487,1606.46875,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3563601970672607,0.01309339702129364,0.004776790272444487
510000,3.842,,1.968,763.898,974.6332796074244,1041.7578125,0.2249671484888304,86.0,1284.719761210578,1631.8125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3530958890914917,0.013264045119285583,0.00634700246155262
540000,3.964,,1.917,781.724,974.6163801749036,1041.7578125,0.2197689345314505,86.0,1287.273251965661,1631.8125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3497788906097412,,
570000,4.806,,1.789,838.35,977.3447417664672,1051.68359375,0.2050299401197604,86.0,1290.5084253368263,1631.8125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3455111980438232,0.012576130218803883,0.007580239325761795
600000,4.85,,2.61,897.929,979.9288660514542,1056.70703125,0.1914988814317673,86.0,1295.5222446518455,1631.8125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3422595262527466,0.013401227071881294,0.008383055217564106
630000,5.515,,2.648,916.14,979.4636744449014,1056.70703125,0.187719298245614,86.0,1296.4621667694628,1631.8125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3389556407928467,,
660000,7.709,,3.177,971.821,981.4071144648398,1058.0078125,0.177042399172699,86.0,1295.735526273268,1631.8125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.332775354385376,0.013105208985507488,0.010500967502593994
690000,7.582,,2.972,1031.874,982.8554230628656,1059.96875,0.1668615984405458,86.0,1302.5738266020956,1632.6328125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3304848670959473,0.013419248163700104,0.01373166125267744
720000,8.989,,2.176,1050.415,982.387417763158,1059.96875,0.1638277511961722,86.0,1304.1067284688995,1632.6328125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3281575441360474,,
750000,10.159,,2.951,1107.097,984.2046435059036,1072.765625,0.155495004541326,86.0,1306.112908719346,1632.6328125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3227827548980713,0.01301554124802351,0.018695266917347908
780000,10.31,,3.176,1164.611,986.2268728411052,1072.765625,0.1478411053540587,86.0,1307.1169884769,1632.6328125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3200669288635254,0.013121302239596844,0.02014351263642311
810000,11.158,,3.825,1181.619,986.1426396276596,1072.765625,0.1457021276595744,86.0,1306.8657779255318,1632.6328125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3173072338104248,,
