step,mean_reward,mean_group_reward,std_reward,time_elapsed,memory_usage_avg_mb,memory_usage_peak_mb,cpu_usage_avg_percent,cpu_usage_peak_percent,gpu_usage_avg_mb,gpu_usage_peak_mb,trainer_type,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,learning_rate_schedule,policy_entropy,losses_policy_loss,losses_value_loss
30000,0.286,,0.5,26.378,655.8678609913793,819.39453125,10.486206896551725,189.4,1134.3529094827586,1143.71875,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.418938398361206,,
60000,0.655,,0.791,51.123,761.1587558962265,939.81640625,5.737735849056604,189.4,1132.6223466981132,1143.71875,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4155199527740479,0.01915472187101841,0.009310990571975708
90000,0.267,,0.572,76.91,806.1367681962025,945.81640625,3.849367088607595,189.4,1139.6713805379748,1178.2578125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4146041870117188,0.013865390792489052,0.002391694113612175
120000,0.345,,0.49,100.033,827.2834329044117,945.81640625,2.981372549019608,189.4,1143.1798406862745,1178.2578125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4132896661758423,0.0170885119587183,0.0014405816327780485
150000,0.559,,0.772,123.107,835.19346875,945.81640625,2.4328000000000003,189.4,1143.7391875,1178.2578125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4128015041351318,0.018164971843361855,0.0011822446249425411
180000,0.349,,0.627,146.206,840.1583350929054,945.81640625,2.05472972972973,189.4,1144.1196157094594,1178.2578125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4110585451126099,0.01919645071029663,0.0017914405325427651
210000,0.35,,0.592,169.497,843.5778051900585,945.81640625,1.7783625730994153,189.4,1144.4020924707602,1178.2578125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4105020761489868,0.01822080835700035,0.001322770258411765
240000,0.539,,0.899,192.506,849.4933150773196,945.81640625,1.5675257731958765,189.4,1144.6237113402062,1178.2578125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.410922884941101,0.019125623628497124,0.001264602062292397
270000,0.94,,1.443,215.866,851.7968389976959,945.81640625,1.4013824884792627,189.4,1144.895989343318,1178.2578125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4098007678985596,0.016436852514743805,0.0015575336292386055
300000,1.068,,1.381,239.237,853.8330240885417,945.81640625,1.2670833333333331,189.4,1145.1012858072916,1178.2578125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4082238674163818,0.016992630437016487,0.0037978962063789368
330000,1.231,,1.985,262.281,855.8404527091254,945.81640625,1.1562737642585552,189.4,1145.2110563212927,1178.2578125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4072338342666626,0.01763569563627243,0.004361721221357584
360000,1.975,,2.299,285.46,857.1685423951049,945.81640625,1.0632867132867134,189.4,1145.303171437937,1178.2578125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4053966999053955,0.01377278845757246,0.00513321440666914
