step,mean_reward,mean_group_reward,std_reward,time_elapsed,memory_usage_avg_mb,memory_usage_peak_mb,cpu_usage_avg_mb,cpu_usage_peak_mb,gpu_usage_avg_mb,gpu_usage_peak_mb,trainer_type,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,learning_rate_schedule,gamma,time_horizon,hidden_units,num_layers,tau,init_entcoef,steps_per_update
3780000,236.795,,41.563,3097.686,637.6658083597819,668.484375,0.05576171875,100.3,1409.0512212117512,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
3810000,242.176,,47.896,3124.288,637.7869121087448,668.484375,0.05527589545014521,100.3,1409.0189879799937,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
3840000,242.211,,35.568,3147.707,637.8312279788597,668.484375,0.054868673926969896,100.3,1408.9919697909993,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
3870000,260.824,,32.597,3174.433,637.8475061050667,668.484375,0.05441550190597205,100.3,1408.961902894695,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
3900000,250.197,,47.471,3197.514,637.8797944260485,668.484375,0.05402081362346264,100.3,1408.9357162567014,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
3930000,253.259,,54.083,3221.125,637.991627543036,668.484375,0.05361502347417841,100.3,1408.9087930359938,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
3960000,233.517,,53.4,3247.675,638.0998816361379,668.484375,0.05318224153989445,100.3,1408.8800789739212,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
3990000,259.719,,39.968,3270.844,638.1452392879162,668.484375,0.052805178791615295,100.3,1408.8550617486128,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4020000,247.749,,48.597,3297.497,638.1441836295871,668.484375,0.05238532110091743,100.3,1408.8272051796637,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4050000,245.469,,47.13,3320.518,638.1329714546007,668.484375,0.05201943516550259,100.3,1408.8029295095657,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4080000,235.716,,54.835,3343.687,638.1296436783775,668.484375,0.05165862484921593,100.3,1408.7789905948432,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4110000,240.535,,60.27,3370.29,638.2040425362807,668.484375,0.05125673249551167,100.3,1408.7523259836923,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4140000,263.998,,33.83,3393.218,638.2938962667162,668.484375,0.05090638930163448,100.3,1408.7290815378901,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4170000,251.136,,44.535,3419.595,638.3918483670009,668.484375,0.05051607195517547,100.3,1408.7031849012092,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4200000,248.722,,47.209,3442.821,638.4197525355155,668.484375,0.050175746924428825,100.3,1408.680605136936,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4230000,241.314,,50.89,3469.589,638.4695480510753,668.484375,0.049782040104620756,100.3,1408.654483616681,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4260000,258.224,,41.887,3492.724,638.4950844850606,668.484375,0.049451501154734415,100.3,1408.6325531358257,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4290000,264.187,,50.522,3515.741,638.5559522422569,668.484375,0.04912532262689992,100.3,1408.6109119587038,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4320000,266.476,,41.6,3542.052,638.62621757579,668.484375,0.04876174210076858,100.3,1408.5867892470824,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4350000,257.277,,47.449,3565.32,638.6156630019797,669.01953125,0.04844457013574661,100.3,1408.5657456341912,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4380000,275.748,,30.915,3591.845,638.6456213152724,669.01953125,0.04809096013475576,100.3,1408.5422844434306,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4410000,276.726,,43.052,3615.005,638.6330326011158,669.01953125,0.04778242677824268,100.3,1408.521813981869,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4440000,282.378,,40.305,3637.94,638.6551272779241,669.01953125,0.04747782705099778,100.3,1408.5016045073448,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4470000,270.275,,45.767,3664.173,638.7182738115713,669.01953125,0.047138139790864064,100.3,1408.47906705765,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4500000,278.361,,40.699,3687.29,638.7561184030626,669.01953125,0.04684167350287121,100.3,1408.4593972176647,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4530000,287.943,,32.179,3713.783,638.7783990632637,669.01953125,0.04651099647026881,100.3,1408.4489122318762,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4560000,284.395,,31.593,3736.953,638.7642568638694,669.01953125,0.04622234214786832,100.3,1408.4587809464383,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4590000,270.837,,40.9,3760.025,638.7456862597211,669.01953125,0.04593724859211585,100.3,1408.4685279230357,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4620000,282.385,,32.414,3786.423,638.748621629494,669.01953125,0.04561917443408789,100.3,1408.4794024633823,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4650000,270.496,,45.721,3809.666,638.7485504069614,669.01953125,0.0453414505029116,100.3,1408.4888974821333,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4680000,280.093,,42.731,3836.187,638.8365844341482,669.01953125,0.045031545741324924,100.3,1408.4994927214773,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4710000,284.163,,36.968,3859.304,638.8668772047296,669.01953125,0.044760909328455716,100.3,1408.5087454272275,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4740000,290.014,,36.879,3885.866,638.8624438343498,669.01953125,0.04445886322346224,100.3,1408.519071989359,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4770000,286.882,,29.187,3908.797,638.8651194852941,669.01953125,0.04419504643962849,100.3,1408.5280915408928,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4800000,301.306,,31.953,3931.874,638.9128893225827,669.01953125,0.043934342139010006,100.3,1408.5370046806875,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4830000,281.068,,43.286,3958.322,638.9980493630574,669.01953125,0.04364331210191083,100.3,1408.5469546178344,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4860000,288.474,,34.714,3981.632,639.0627562610815,669.01953125,0.04338905775075988,100.3,1408.5556472422745,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4890000,288.757,,41.949,4008.216,639.0957935565551,669.01953125,0.043105183694011076,100.3,1408.5653525257926,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4920000,294.105,,29.36,4031.303,639.0886201760695,669.01953125,0.04285714285714286,100.3,1408.5738327182887,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4950000,293.568,,48.378,4055.324,639.0994796847799,669.01953125,0.04260134294951505,100.3,1408.5825781832878,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
4980000,303.3,,42.473,4084.949,639.1506684027778,669.01953125,0.0422962962962963,100.3,1408.56621720679,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
5010000,289.296,,52.449,4109.399,639.2218491180981,669.01953125,0.042036809815950926,100.3,1408.5514800613496,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
5040000,304.422,,55.15,4135.899,639.3048865749207,669.01953125,0.04177029992684711,100.3,1408.5363440319434,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
5070000,286.311,,43.458,4158.963,639.340404491998,669.01953125,0.04153734238603298,100.3,1408.5231135578322,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
5100000,295.87,,30.293,4182.048,639.3341600479262,669.01953125,0.04130696889317579,100.3,1408.5100298408488,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
5130000,295.031,,40.719,4208.623,639.382679577043,669.01953125,0.04104960460100647,100.3,1408.4954132219027,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
5160000,310.621,,28.275,4231.718,639.457024733377,669.01953125,0.04082459485224023,100.3,1408.4826341307198,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
5190000,302.609,,40.201,4258.479,639.4861726891876,669.01953125,0.04057318806252961,100.3,1408.46835585919,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
5220000,310.137,,36.688,4281.525,639.5471004490577,669.01953125,0.040353356890459366,100.3,1408.455870877503,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
5250000,307.867,,43.39,4308.048,639.571797460206,669.01953125,0.04009831460674158,100.3,1408.441386133544,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
5280000,301.063,,38.014,4331.184,639.6126517378901,669.01953125,0.039892873777363766,100.3,1408.4297184297857,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
5310000,303.443,,49.752,4354.334,639.6767820173153,669.01953125,0.03968033356497568,100.3,1408.417647527218,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
5340000,312.076,,33.069,4380.784,639.7152349145373,669.01953125,0.03943370165745857,100.3,1408.4036404379603,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
5370000,309.988,,34.858,4403.779,639.7768713496336,669.01953125,0.039234997709573984,100.3,1408.3923553452817,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
5400000,308.607,,36.443,4430.312,639.8328777671865,669.01953125,0.03899385385841111,100.3,1408.3786599419532,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
5430000,315.664,,47.892,4453.525,639.81091573964,669.01953125,0.03879076086956522,100.3,1408.3671255802763,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
5460000,302.283,,33.013,4476.673,639.844798941203,669.01953125,0.03858977247127732,100.3,1408.3557107456634,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
5490000,310.79,,34.232,4503.449,639.9087634728444,669.01953125,0.03836506159014558,100.3,1408.3429486282196,1540.40625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,0.99,128,512,3,,,
