step,mean_reward,mean_group_reward,std_reward,time_elapsed,memory_usage_avg_mb,memory_usage_peak_mb,cpu_usage_avg_percent,cpu_usage_peak_percent,gpu_usage_avg_mb,gpu_usage_peak_mb,trainer_type,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,learning_rate_schedule,policy_entropy,losses_policy_loss,losses_value_loss
30000,0.333,,0.508,25.977,646.9391163793103,821.51171875,9.358620689655172,99.4,831.3099407327586,854.1484375,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.418938398361206,,
60000,0.336,,0.479,48.802,751.3905484068628,932.91796875,5.32156862745098,99.4,830.2644761029412,854.1484375,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.4174282550811768,0.013344760052859783,0.01070477906614542
90000,0.368,,0.577,71.694,797.6341849662163,936.3359375,3.667567567567567,99.4,826.4922402871622,854.1484375,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.416845679283142,0.018140381202101707,0.0017463810509070754
120000,0.423,,0.463,94.593,821.840931056701,938.4609375,2.7979381443298967,99.4,823.5114771262887,854.1484375,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.4165680408477783,0.015095047652721405,0.0014294107677415013
150000,0.492,,0.593,117.507,837.2696940104166,938.4609375,2.2616666666666663,99.4,821.3400065104166,854.1484375,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.4173012971878052,0.016145244240760803,0.0010844649514183402
180000,0.647,,0.813,140.454,847.2307438380282,939.44921875,1.9112676056338027,99.4,818.8375055017606,854.1484375,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.4173520803451538,0.015774184837937355,0.0011129501508548856
210000,0.527,,0.625,163.351,854.8363399621212,939.65625,1.6448484848484848,99.4,816.9347774621212,854.1484375,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.4171968698501587,0.017631227150559425,0.001597883994691074
240000,1.06,,1.251,186.236,862.1584732380319,939.65625,1.4436170212765955,99.4,815.4976105385638,854.1484375,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.4177887439727783,0.012759548611938953,0.0015937952557578683
270000,1.093,,1.247,209.136,866.7880627962086,941.640625,1.286255924170616,99.4,814.3737596267772,854.1484375,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.4187875986099243,0.014743690378963947,0.0026025131810456514
300000,1.158,,1.267,232.006,870.5074939645923,941.640625,1.1648068669527896,99.4,813.506387473176,854.1484375,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.4177457094192505,0.01935817301273346,0.0029306167270988226
330000,1.541,,1.784,255.708,875.1395306420234,941.640625,1.056031128404669,99.4,812.7980453550583,854.1484375,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.4171737432479858,0.017623910680413246,0.0031103803776204586
