step,mean_reward,mean_group_reward,std_reward,time_elapsed,memory_usage_avg_mb,memory_usage_peak_mb,cpu_usage_avg_percent,cpu_usage_peak_percent,gpu_usage_avg_mb,gpu_usage_peak_mb,trainer_type,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,learning_rate_schedule,policy_entropy,losses_policy_loss,losses_value_loss
30000,0.324,,0.394,29.926,690.3526611328125,905.640625,6.7718750000000005,116.4,1159.8170166015625,1173.5390625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4190601110458374,0.017651960253715515,0.016362901777029037
60000,0.191,,0.381,51.77,771.9378616898148,912.8046875,4.012962962962964,116.4,1155.491970486111,1173.5390625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4196016788482666,0.021023565903306007,0.006254196632653475
90000,0.252,,0.388,77.279,810.9264734968355,915.76953125,2.7430379746835447,116.4,1153.2738825158228,1173.5390625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4201329946517944,0.016305776312947273,0.003833974711596966
120000,0.258,,0.375,99.278,826.8833152846535,915.76953125,2.1455445544554457,116.4,1152.1831296410892,1173.5390625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.420614242553711,0.01153869740664959,0.0029247163329273462
150000,0.292,,0.504,125.086,839.2941990649606,915.88671875,1.706299212598425,116.4,1151.3992064468505,1173.5390625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4209040403366089,0.017457837238907814,0.002250782446935773
180000,0.446,,0.567,147.066,846.5546088506711,916.48046875,1.4543624161073827,116.4,1151.003329488255,1173.5390625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.421399474143982,0.016948318108916283,0.0020896827336400747
210000,0.538,,0.658,168.916,851.7131893382353,916.48046875,1.2747058823529414,116.4,1150.7211626838234,1173.5390625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.421818733215332,0.01589379273355007,0.0022499128244817257
240000,0.552,,0.814,194.641,857.082987882653,916.48046875,1.1056122448979593,116.4,1150.4281927614795,1173.5390625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4221981763839722,0.016920777037739754,0.002411964349448681
270000,0.419,,0.605,216.429,859.9547811059908,916.48046875,0.9986175115207374,116.4,1150.2682711693549,1173.5390625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4225908517837524,0.018289469182491302,0.0019293988589197397
300000,0.691,,0.791,242.07,863.327996399177,916.75,0.8917695473251029,116.4,1150.1107735339506,1173.5390625,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.423008680343628,0.015504424460232258,0.0022854057606309652
