step,mean_reward,mean_group_reward,std_reward,time_elapsed,memory_usage_avg_mb,memory_usage_peak_mb,cpu_usage_avg_percent,cpu_usage_peak_percent,gpu_usage_avg_mb,gpu_usage_peak_mb,trainer_type,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,learning_rate_schedule,buffer_init_steps,tau,steps_per_update,steps_per_update.1,init_entcoef,reward_signal_steps_per_update,policy_entropy,losses_policy_loss,losses_value_loss
1000000,-1.0,,0.0,2734.084,1357.797362385321,1420.984375,89.07878899082556,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.35137930512428284,0.1894930899143219,6.254336426536611e-08
1010000,-1.0,,0.0,2759.704,1358.1808660487095,1420.984375,89.0652853507814,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.4047456979751587,0.1905074119567871,5.448221074288995e-08
1020000,-1.0,,0.0,2787.304,1358.5715217782576,1420.984375,89.0668826493879,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.33074015378952026,0.19146351516246796,5.489067689268268e-08
1030000,-1.0,,0.0,2815.154,1358.9687889789736,1420.984375,89.06261582323579,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.35013359785079956,0.19238847494125366,5.82804773330281e-08
1040000,-1.0,,0.0,2844.65,1359.3720458553792,1420.984375,89.06694885361536,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.4747841954231262,0.1932879239320755,5.025725968721417e-08
1050000,-1.0,,0.0,2870.225,1359.7266362285914,1420.984375,89.05536525690303,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.3978783190250397,0.19411788880825043,5.569204475364131e-08
1060000,-1.0,,0.0,2897.809,1360.0881070377425,1420.984375,89.0576177285317,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.3935196101665497,0.19485679268836975,7.250397260349928e-08
1070000,-1.0,,0.0,2925.559,1360.4600105024006,1420.984375,89.05281207133044,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.34058481454849243,0.19561223685741425,7.497867215988663e-08
1080000,-1.0,,0.0,2954.988,1360.8372294142614,1420.984375,89.05728353140901,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.20807352662086487,0.19624221324920654,1.0109551595860466e-07
1090000,-1.0,,0.0,2980.743,1361.169150748906,1420.984375,89.04695388757975,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.23980091512203217,0.1968853920698166,7.52494599964848e-08
1100000,-1.0,,0.0,3008.577,1361.5202202817609,1420.984375,89.04278092697547,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.18056103587150574,0.19751127064228058,1.3859093428436609e-07
1110000,-1.0,,0.0,3036.158,1361.852610707204,1420.984375,89.04524124256423,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.17827405035495758,0.19801664352416992,7.233410315166111e-08
1120000,-1.0,,0.0,3065.571,1362.2030994271686,1420.984375,89.04605564648101,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.1687728315591812,0.19863714277744293,4.488775928734867e-08
1130000,-1.0,,0.0,3091.159,1362.511775803311,1420.984375,89.03596234988626,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.31886714696884155,0.1992085576057434,8.159513953387432e-08
1140000,-1.0,,0.0,3118.876,1362.8268983268983,1420.984375,89.0413127413126,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.5103676915168762,0.19967325031757355,3.2318570930556234e-08
1150000,-1.0,,0.0,3146.459,1363.1479193239795,1420.984375,89.0333864795917,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.45623666048049927,0.2001301348209381,4.9391484679972564e-08
1160000,-1.0,,0.0,3175.838,1363.474417456556,1420.984375,89.0382622432858,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.417589396238327,0.20062196254730225,4.0461145545123145e-08
1170000,-1.0,,0.0,3201.659,1363.762270839862,1420.984375,89.03171419617662,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.3435652256011963,0.2010449320077896,4.478048865053097e-08
1180000,-1.0,,0.0,3229.242,1364.0568870416407,1420.984375,89.03464885021744,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.346386581659317,0.20137326419353485,3.991283037407811e-08
1190000,-1.0,,0.0,3256.858,1364.3572281269255,1420.984375,89.02883548983347,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.5636323094367981,0.20172926783561707,3.639482315520581e-08
1200000,-1.0,,0.0,3286.338,1364.6629103053435,1420.984375,89.03270229007619,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.38380318880081177,0.20204538106918335,2.7454523987557877e-08
1210000,-1.0,,0.0,3312.159,1364.9323784459257,1420.984375,89.02671917600709,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.36029982566833496,0.20238082110881805,2.6941608055608413e-08
1220000,-1.0,,0.0,3339.792,1365.217905151697,1420.984375,89.02267948332813,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.44673705101013184,0.20271624624729156,2.9742599494397837e-08
1230000,-1.0,,0.0,3367.391,1365.4890029052444,1420.984375,89.0257747318234,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.5505938529968262,0.20302455127239227,3.701154938084983e-08
1240000,-1.0,,0.0,3396.854,1365.775429283604,1420.984375,89.02877400295402,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.43062320351600647,0.20326493680477142,3.4873824716896706e-08
1250000,-1.0,,0.0,3422.625,1366.0283503737908,1420.984375,89.02298446203433,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.4669860899448395,0.20348919928073883,2.6748258719067053e-08
1260000,-1.0,,0.0,3450.258,1366.2967886740332,1420.984375,89.0184065135211,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.5222172141075134,0.20376232266426086,3.823223337917625e-08
1270000,-1.0,,0.0,3477.891,1366.5515453693015,1420.984375,89.01892671667602,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.5074244141578674,0.20396359264850616,3.4296867568173184e-08
1280000,-1.0,,0.0,3507.271,1366.8207886266096,1420.984375,89.01962804005699,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.5613147020339966,0.20415925979614258,3.59197898092134e-08
1290000,-1.0,,0.0,3533.108,1367.0584084777051,1420.984375,89.01374609485919,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.48949944972991943,0.20432253181934357,2.997263948145701e-08
1300000,-1.0,,0.0,3560.944,1367.3104263524936,1420.984375,89.01177796562389,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.5135730504989624,0.20445190370082855,6.958726572747764e-08
1310000,-1.0,,0.0,3588.591,1367.5498112416108,1420.984375,89.01526845637562,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.457487553358078,0.2046140432357788,3.230606182569318e-08
1320000,-1.0,,0.0,3618.004,1367.811776379645,1420.984375,89.01259012756498,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.49254336953163147,0.20478639006614685,2.7083588705067996e-08
1330000,-1.0,,0.0,3643.825,1368.0291543307628,1420.984375,89.0124759019552,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.5263672471046448,0.20491942763328552,3.023786376843418e-08
1340000,-1.0,,0.0,3671.525,1368.274549911178,1420.984375,89.01084995900506,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.5436108708381653,0.20503884553909302,3.332133502453871e-08
1350000,-1.0,,0.0,3699.257,1368.51619287361,1420.984375,89.0072145375643,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.43855568766593933,0.20515945553779602,3.149469307572872e-08
1360000,-1.0,,0.0,3728.804,1368.7627152852529,1420.984375,89.01469321851435,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.4340919852256775,0.20529551804065704,3.3803690513423135e-08
1370000,-1.0,,0.0,3754.491,1368.9805167691077,1420.984375,89.00665419561717,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.4447074830532074,0.20540104806423187,2.2292919510391584e-08
1380000,-1.0,,0.0,3782.291,1369.203514692226,1420.984375,89.0123109578136,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.46447277069091797,0.20545940101146698,4.2491837604075045e-08
1390000,-1.0,,0.0,3809.89,1369.4314919673427,1420.984375,89.00766394521975,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.29665592312812805,0.20552921295166016,2.992766567899707e-08
1400000,-1.0,,0.0,3839.391,1369.664229939885,1420.984375,89.01207527443793,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.4567219614982605,0.2056209146976471,2.335960580523988e-08
1410000,-1.0,,0.0,3865.007,1369.869905244029,1420.984375,89.00454309449621,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.4171588718891144,0.20572581887245178,2.1818610917989645e-08
1420000,-1.0,,0.0,3892.757,1370.0805217195154,1420.984375,89.00886826501664,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.3946220576763153,0.20581315457820892,2.8946915975325282e-08
1430000,-1.0,,0.0,3920.34,1370.2960311620168,1420.984375,89.00368569234696,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.37010514736175537,0.205906942486763,2.2328990212372446e-08
1440000,-1.0,,0.0,3950.02,1370.4817748030996,1420.984375,89.00782520325194,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.36249175667762756,0.2059856653213501,2.4040035739858467e-08
1450000,-1.0,,0.0,3976.006,1369.7738555338212,1420.984375,89.00661282180707,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.36593306064605713,0.20606400072574615,1.7985623657068572e-08
1460000,-1.0,,0.0,4003.858,1369.0111881265664,1420.984375,89.00461152882197,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.30561110377311707,0.20611897110939026,2.5360105126992494e-08
1470000,-1.0,,0.0,4031.44,1368.259200783972,1420.984375,89.00022399203579,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.2750195562839508,0.20617817342281342,2.2623122930554018e-08
1480000,-1.0,,0.0,4061.069,1367.4913863664442,1420.984375,89.00484309364953,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.3178485333919525,0.20624509453773499,2.339982785315442e-08
1490000,-1.0,,0.0,4086.424,1366.838255157171,1420.984375,89.00346267190561,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.33873435854911804,0.2063300609588623,2.545584010249513e-08
1500000,-1.0,,0.0,4114.157,1366.1167454268293,1420.984375,89.00019512195111,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.3908199667930603,0.20638607442378998,3.0616874369115976e-08
1510000,-1.0,,0.0,4141.74,1365.4304466016476,1420.984375,89.00201114611087,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.39687761664390564,0.20642878115177155,2.4136307175126603e-08
1520000,-1.0,,0.0,4171.503,1364.678467795285,1420.984375,89.00180418571077,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.34920603036880493,0.20645871758460999,2.558083522785637e-08
1530000,-1.0,,0.0,4196.89,1364.060205942133,1420.984375,88.9992587278813,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.254605233669281,0.2064869999885559,2.5373221745894625e-08
1540000,-1.0,,0.0,4224.706,1363.3769818883611,1420.984375,88.99539192399038,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.2840246856212616,0.2065165489912033,2.4775223650408407e-08
1550000,-1.0,,0.0,4252.223,1362.7028595445963,1420.984375,88.99075035394041,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.2577163875102997,0.20654144883155823,2.9229797249286094e-08
1560000,-1.0,,0.0,4281.902,1362.0141529470354,1420.984375,88.99535973752039,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.3743816912174225,0.20657938718795776,1.9660872041527e-08
1570000,-1.0,,0.0,4307.307,1361.428038356244,1420.984375,88.99242777260008,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.4004705846309662,0.20661836862564087,1.939572946696444e-08
1580000,-1.0,,0.0,4335.157,1360.7812789351851,1420.984375,88.98886574074069,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.48232391476631165,0.20663464069366455,2.381874963930386e-08
1590000,-1.0,,0.0,4362.723,1360.1432267709292,1420.984375,88.98433762649486,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.42806631326675415,0.2066526710987091,2.1552166273863804e-08
1600000,-1.0,,0.0,4392.386,1359.490822052776,1420.984375,88.98937628512674,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.3733993172645569,0.20667536556720734,2.0909570963567603e-08
1610000,-1.0,,0.0,4417.857,1358.9132090336134,1420.984375,88.98160345219164,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.26513826847076416,0.2067020833492279,1.8808053781071976e-08
1620000,-1.0,,0.0,4445.757,1358.322763826185,1420.984375,88.9851918735891,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.33803093433380127,0.2067333310842514,2.308622804036986e-08
1630000,-1.0,,0.0,4473.589,1357.7182663189772,1420.984375,88.98117990130099,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.26617497205734253,0.20673291385173798,4.118465568581087e-08
1640000,-1.0,,0.0,4503.068,1357.1003106195676,1420.984375,88.98468910184975,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.21382014453411102,0.2067553550004959,3.4907241541759504e-08
1650000,-1.0,,0.0,4528.406,1356.553165854199,1420.984375,88.97826279636604,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.2718178629875183,0.2067975103855133,3.802285419851614e-08
1660000,-1.0,,0.0,4556.156,1355.9915886563876,1420.984375,88.98215859030833,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.28186729550361633,0.206782266497612,1.9424085451191786e-08
1670000,-1.0,,0.0,4583.905,1355.4162242775833,1420.984375,88.97968476357266,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.18193715810775757,0.20676934719085693,2.2058289417259402e-08
1680000,-1.0,,0.0,4613.269,1354.8277001305198,1420.984375,88.98183597998691,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.3409517705440521,0.2067621499300003,1.7162367527134847e-08
1690000,-1.0,,0.0,4638.69,1354.3063757300454,1420.984375,88.97434566298935,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.3946385085582733,0.20676246285438538,1.7393864126802328e-08
1700000,-1.0,,0.0,4666.523,1353.7711290322582,1420.984375,88.97748387096769,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.2857670485973358,0.20675349235534668,2.2555870060614325e-08
1710000,-1.0,,0.0,4694.372,1353.222661260154,1420.984375,88.97513894826845,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.19283241033554077,0.20672865211963654,2.005529431414743e-08
1720000,-1.0,,0.0,4723.801,1352.6615014871468,1420.984375,88.97722540896531,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.2657206952571869,0.20671731233596802,1.8115319022626863e-08
1730000,-1.0,,0.0,4749.156,1352.164295240862,1420.984375,88.97054722163523,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.2433653175830841,0.20670466125011444,2.2437866675772966e-08
1740000,-1.0,,0.0,4777.156,1351.6538340336135,1420.984375,88.97556722689069,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.2677824795246124,0.20670491456985474,2.2884361072783577e-08
1750000,-1.0,,0.0,4804.689,1351.1305444601087,1420.984375,88.97080200501249,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.34602072834968567,0.20665231347084045,1.6175423667164068e-08
1760000,-1.0,,0.0,4834.151,1350.59498261366,1420.984375,88.97319908656836,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.33056995272636414,0.20662862062454224,2.310243374381571e-08
1770000,-1.0,,0.0,4859.755,1350.120499303118,1420.984375,88.96747883543253,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.36908644437789917,0.20660322904586792,1.6170634609125045e-08
1780000,-1.0,,0.0,4887.606,1349.6282879542189,1420.984375,88.9660644631492,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.3967452943325043,0.20657333731651306,1.562176699110296e-08
1790000,-1.0,,0.0,4915.221,1349.1600844732543,1420.984375,88.9669865251122,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.4015369415283203,0.20654815435409546,1.926857606804333e-08
1800000,-1.0,,0.0,4944.635,1348.663090496245,1420.984375,88.96860158311337,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.3255198001861572,0.20651516318321228,1.8969114279343557e-08
1810000,-1.0,,0.0,4970.255,1348.222551357763,1420.984375,88.96347668079943,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.4009755849838257,0.20648960769176483,1.8082019437315466e-08
1820000,-1.0,,0.0,4998.14,1347.753146331058,1420.984375,88.96129291306958,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.4280853271484375,0.20646320283412933,1.962808759969903e-08
1830000,-1.0,,0.0,5025.755,1347.305476862021,1420.984375,88.9627995207667,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.39872875809669495,0.2064281404018402,1.4309725848704602e-08
1840000,-1.0,,0.0,5055.168,1346.830051369863,1420.984375,88.9638276752034,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.37281301617622375,0.2064284086227417,2.008023436417261e-08
1850000,-1.0,,0.0,5080.822,1346.4083423859372,1420.984375,88.96024096385533,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.40029820799827576,0.2063986361026764,1.883638489630357e-08
1860000,-1.0,,0.0,5108.64,1345.9590576507562,1420.984375,88.95824003142792,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.4190138280391693,0.20635230839252472,1.8274002755447327e-08
1870000,-0.904,,0.341,5137.752,1345.4989440917968,1420.984375,88.96242187499988,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.2504603862762451,0.20640522241592407,5.87782551519922e-07
1880000,-0.729,,0.562,5165.795,1345.0597804972806,1420.984375,88.95854700854689,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.029222333803772926,0.2069595456123352,3.0343549042299856e-06
1890000,-0.999,,0.001,5193.785,1344.6255916731066,1420.984375,88.95738021638319,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.014769263565540314,0.20908942818641663,7.883022590249311e-06
1900000,-0.872,,0.356,5222.096,1344.1960120820522,1420.984375,88.95547655649489,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.00034662176040001214,0.2100098431110382,4.4077305574319325e-06
1910000,-0.999,,0.001,5249.76,1343.7863458229783,1420.984375,88.95316383100733,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.0003147762326989323,0.21134161949157715,5.9600401982606854e-06
1920000,-0.999,,0.001,5277.677,1343.3658103964633,1420.984375,88.9525765354629,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.0023419924546033144,0.21240298449993134,6.550757916556904e-06
1930000,-0.429,,0.661,5305.897,1342.949735199546,1420.984375,88.9515415169282,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.014573653228580952,0.21261534094810486,8.104850167001132e-06
1940000,-0.981,,0.071,5334.18,1342.5381320555032,1420.984375,88.9485230479773,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.0461115837097168,0.2137630134820938,1.2586020602611825e-05
1950000,-0.919,,0.33,5362.342,1342.1311412128018,1420.984375,88.9463035747706,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.09060054272413254,0.21551471948623657,1.611382504052017e-05
1960000,-0.732,,0.559,5390.965,1341.7139682613551,1420.984375,88.94419210722249,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.07234955579042435,0.21528472006320953,1.3596440112451091e-05
1970000,-0.553,,0.725,5418.873,1341.315486111111,1420.984375,88.94151851851836,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.08376049995422363,0.2159292995929718,1.6262636563624255e-05
1980000,-0.477,,0.726,5447.291,1340.9226464627857,1420.984375,88.93938835666897,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.09216099232435226,0.2173546999692917,1.9668224922497757e-05
1990000,-0.39,,0.678,5475.347,1340.53393626283,1420.984375,88.93698680351892,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.07209290564060211,0.21587154269218445,2.540049172239378e-05
2000000,0.03,,0.693,5503.5,1340.1494005288112,1420.984375,88.9363420860684,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.06992915272712708,0.2091338038444519,3.0186918593244627e-05
2010000,-0.0,,0.623,5532.158,1339.7552517912206,1420.984375,88.93177943043698,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.05394476652145386,0.19595856964588165,3.420358189032413e-05
2020000,0.161,,0.683,5560.491,1339.3785727982313,1420.984375,88.93122180111877,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.05649019777774811,0.17496468126773834,4.225991142448038e-05
2030000,-0.017,,0.698,5588.566,1339.0057797629736,1420.984375,88.92846112407956,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.04585225507616997,0.15300175547599792,4.0324070141650736e-05
2040000,-0.137,,0.783,5616.865,1338.636959531892,1420.984375,88.92733607289601,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.04762435704469681,0.13479770720005035,4.0751718188403174e-05
2050000,-0.38,,0.761,5645.177,1338.2719027777778,1420.984375,88.92462222222204,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.0855306088924408,0.11678121238946915,3.782720523304306e-05
2060000,-0.112,,0.789,5673.445,1337.9107912833892,1420.984375,88.9232796745089,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.09823443740606308,0.09923409670591354,3.346374796819873e-05
2070000,0.093,,0.706,5701.818,1337.5406546990496,1420.984375,88.92170010559643,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.13264350593090057,0.08315075188875198,3.55668889824301e-05
2080000,0.199,,0.657,5730.043,1337.1864875218914,1420.984375,88.91945709281944,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.14434507489204407,0.06306078284978867,3.635253960965201e-05
2090000,0.119,,0.703,5758.416,1336.8361880228304,1420.984375,88.91683513419292,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.16780570149421692,0.04162818193435669,4.0191713196691126e-05
2100000,-0.149,,0.715,5786.799,1336.489661919008,1420.984375,88.91453347207752,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.17653624713420868,0.018105344846844673,4.285440081730485e-05
2110000,-0.525,,0.769,5815.149,1336.1351056945643,1420.984375,88.91364969801533,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.19037921726703644,-0.0006617223843932152,4.484664896153845e-05
2120000,-0.266,,0.769,5843.259,1335.7963329684012,1420.984375,88.91193542847311,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.19747953116893768,-0.012012842111289501,3.9947364712134004e-05
2130000,-0.197,,0.73,5871.699,1335.460605024782,1420.984375,88.90905828063562,1298.9,,,sac,512,200000,0.0003,,,,,constant,0,0.005,10.0,10.0,0.1,10.0,0.20233802497386932,-0.020320085808634758,3.880597432726063e-05
