step,mean_reward,mean_group_reward,std_reward,time_elapsed,memory_usage_avg_mb,memory_usage_peak_mb,cpu_usage_avg_percent,cpu_usage_peak_percent,gpu_usage_avg_mb,gpu_usage_peak_mb,trainer_type,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,learning_rate_schedule,policy_entropy,losses_policy_loss,losses_value_loss
1080000,29.014,,7.073,1586.016,997.5020720970812,1062.7265625,0.0926395939086294,75.0,1224.7995816148475,1242.51953125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2878295183181763,,
1110000,32.751,,5.331,1644.099,997.837601361689,1062.7265625,0.0893512851897184,75.0,1224.7847020348838,1242.51953125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2809523344039917,0.013147054240107536,0.08188533782958984
1140000,33.914,,6.602,1703.478,998.395761038098,1062.7265625,0.0862374483165977,75.0,1224.7577248227997,1242.51953125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2772698402404785,0.012895732186734676,0.09361710399389267
1170000,36.23,,5.578,1721.141,998.0051345156342,1062.7265625,0.0853302162478083,75.0,1224.7499726037406,1242.51953125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2735278606414795,,
1200000,36.648,,7.718,1778.626,998.1841328478508,1062.7265625,0.0825791855203619,75.0,1224.7353383059956,1242.51953125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.265432596206665,0.013710575178265572,0.10862429440021515
1230000,41.374,,7.19,1838.369,998.6783169984948,1062.7265625,0.0799124247400109,75.0,1224.7213755473454,1242.51953125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.262169361114502,0.012881641276180744,0.12022434920072556
1260000,42.527,,7.143,1856.036,998.4181678755424,1062.7265625,0.079175704989154,75.0,1224.7188601545554,1242.51953125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2588536739349365,,
1290000,48.727,,8.151,1913.8,998.794299585962,1062.7265625,0.0767613038906414,75.0,1224.7767563748685,1242.51953125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2513768672943115,0.014757080934941769,0.13711869716644287
1320000,49.006,,9.478,1973.984,999.3931508159104,1062.7265625,0.0744518103008669,75.0,1224.7619597781743,1242.51953125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2471272945404053,0.013002526015043259,0.16114403307437897
1350000,52.125,,7.335,1991.612,999.1387478682416,1062.7265625,0.0737746336533602,75.0,1224.7568611040929,1242.51953125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2428094148635864,,
1380000,57.828,,10.916,2048.807,999.4860058018172,1062.7265625,0.0717092337917485,75.0,1224.7410440201377,1242.51953125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2360951900482178,0.013002627529203892,0.19454807043075562
1410000,57.902,,8.308,2108.788,999.8238495674224,1062.7265625,0.069689737470167,75.0,1224.8197568615751,1242.51953125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2322218418121338,0.01292482204735279,0.21081186830997467
1440000,65.584,,8.891,2126.361,999.5007727460955,1062.7265625,0.0690960719356365,75.0,1224.8118270823477,1242.51953125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2282860279083252,,
1470000,68.628,,8.292,2184.15,999.6070204493088,1062.7265625,0.0672811059907834,75.0,1224.7957733294932,1242.51953125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2209937572479248,0.014138537459075451,0.23491206765174866
1500000,72.185,,11.386,2242.951,1000.1813495848296,1063.0546875,0.0655296229802513,75.0,1224.7800227221724,1242.51953125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2172921895980835,0.01420771237462759,0.279544860124588
1530000,73.621,,10.622,2260.854,1000.1131421137578,1063.0546875,0.0650044523597506,75.0,1224.7784464047195,1242.51953125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2135308980941772,,
1560000,77.147,,11.715,2318.25,1000.2349008087276,1063.0546875,0.0633955709943552,75.0,1224.758121200608,1242.51953125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2063322067260742,0.012850656174123287,0.3118928372859955
1590000,84.299,,10.113,2377.768,1000.726929641194,1063.0546875,0.0618120237087214,75.0,1224.7439206710417,1242.51953125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.202824354171753,0.01258733682334423,0.3287457823753357
1620000,85.227,,11.179,2395.395,1000.5294019170168,1063.0546875,0.061344537815126,75.0,1224.7351956407565,1242.51953125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1992599964141846,,
1650000,88.919,,14.305,2452.911,1000.6017965223637,1063.0546875,0.0599097250718096,75.0,1224.7721135104637,1242.51953125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1940873861312866,0.012726270593702793,0.38284751772880554
1680000,95.096,,9.768,2513.067,1000.8962981395232,1063.0546875,0.0584935897435897,75.0,1224.7605982071314,1242.51953125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1909716129302979,0.014000041410326958,0.42426279187202454
1710000,95.441,,13.144,2530.688,1000.4196561754176,1063.0546875,0.0580747812251392,75.0,1224.757066676611,1242.51953125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.187805414199829,,
1740000,102.708,,13.998,2588.085,1000.4913260282964,1063.0546875,0.0567872423181641,75.0,1224.7447065830415,1242.51953125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1833490133285522,0.012640438042581081,0.4276280999183655
1770000,104.445,,13.084,2647.712,1000.885686490019,1063.0546875,0.0555133079847908,75.0,1224.7999108840304,1242.51953125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1809509992599487,0.014024087227880955,0.45089274644851685
1800000,104.813,,17.291,2665.731,1000.7346405305892,1063.0546875,0.0551359516616314,75.0,1224.8006809384442,1245.875,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1785144805908203,,
1830000,111.45,,11.286,2723.306,1001.1716497227357,1063.0546875,0.0539741219963031,75.0,1225.1604262939002,1250.75,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1750820875167847,0.01172066479921341,0.532253086566925
1860000,115.312,,12.995,2783.367,1001.3340119235986,1063.0546875,0.0528028933092224,75.0,1225.4271530289332,1250.75,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1735669374465942,0.01302550733089447,0.6330054402351379
1890000,112.067,,19.688,2801.066,1001.0257879897556,1063.0546875,0.0524802300503235,75.0,1225.535299469806,1250.75,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1720274686813354,,
1920000,120.976,,17.749,2858.379,1001.483819126453,1070.30078125,0.051426558647411,75.0,1225.7718661940823,1250.75,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1703168153762817,0.011373274028301239,0.6499825716018677
1950000,123.653,,21.662,2917.228,1002.0021061658612,1070.30078125,0.0503969623748705,75.0,1226.0078583448394,1250.75,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1696752309799194,0.01219808217138052,0.6777907013893127
1980000,124.546,,15.66,2934.847,1001.8852178923672,1070.30078125,0.0500857632933104,75.0,1226.0789075900514,1250.75,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1690232753753662,,
