step,mean_reward,mean_group_reward,std_reward,time_elapsed,memory_usage_avg_mb,memory_usage_peak_mb,cpu_usage_avg_percent,cpu_usage_peak_percent,gpu_usage_avg_mb,gpu_usage_peak_mb,trainer_type,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,learning_rate_schedule,policy_entropy,losses_policy_loss,losses_value_loss
30000,0.62,,0.696,26.049,650.50390625,807.58984375,6.05,85.2,1064.7958984375,1082.3203125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.418938398361206,,
60000,0.308,,0.404,49.591,750.1925330528846,938.984375,3.257692307692308,85.2,1072.1417518028843,1085.4453125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4212232828140259,0.01387849636375904,0.00972019787877798
90000,0.174,,0.326,72.674,795.0164583333334,946.390625,2.2586666666666666,85.2,1068.24734375,1085.4453125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4249039888381958,0.021955223754048347,0.0017645048210397363
120000,0.419,,0.553,95.722,819.7786192602041,946.40234375,1.7285714285714286,85.2,1066.023397640306,1085.4453125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4263489246368408,0.01782928593456745,0.0011402841191738844
150000,0.447,,0.594,118.785,831.2279506714876,946.83203125,1.4,85.2,1064.644918646694,1085.4453125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4256107807159424,0.014151872135698795,0.0014774583978578448
180000,0.505,,0.699,141.677,838.3847792832167,946.83203125,1.1846153846153846,85.2,1063.7405211975524,1085.4453125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4265801906585693,0.019304240122437477,0.0014278491726145148
210000,0.662,,0.7,164.818,844.1886059864457,946.9453125,1.0204819277108437,85.2,1062.9925404743976,1085.4453125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4259339570999146,0.016880905255675316,0.0015298433136194944
240000,1.052,,1.003,187.707,851.9046585648148,948.11328125,0.8962962962962964,85.2,1062.4266079695767,1085.4453125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4252206087112427,0.013841332867741585,0.0020470600575208664
270000,0.98,,1.065,211.155,855.2494656544811,948.11328125,0.7990566037735849,85.2,1062.030052329009,1085.4453125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4253803491592407,0.01540334988385439,0.002889314666390419
300000,1.421,,1.509,234.336,858.4140126329787,948.29296875,0.7208510638297873,85.2,1061.6690990691488,1085.4453125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4244072437286377,0.0169731006026268,0.0029414971359074116
330000,2.764,,2.09,257.176,861.1504360465116,949.6875,0.6565891472868217,85.2,1061.3725018168604,1085.4453125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4236007928848267,0.015721116214990616,0.005373821128159761
360000,2.402,,2.276,280.357,863.02356261121,949.6875,0.602846975088968,85.2,1061.159600200178,1085.4453125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4222157001495361,0.018619447946548462,0.008554133586585522
390000,4.427,,2.924,303.457,864.7869166324014,949.6875,0.5572368421052631,85.2,1060.978913959704,1085.4453125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4221699237823486,0.018081024289131165,0.009047496132552624
420000,5.431,,2.899,326.466,864.167275898318,949.6875,0.5180428134556575,85.2,1060.8251744074923,1085.4453125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.420661211013794,0.02351224236190319,0.019610969349741936
450000,7.805,,5.239,349.62,863.6123214285715,949.6875,0.484,85.2,1060.6943191964283,1085.4453125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.418331265449524,0.020625879988074303,0.023491619154810905
480000,12.124,,6.381,372.645,862.9680273961126,949.6875,0.4541554959785523,85.2,1060.8879126172922,1085.4453125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4158304929733276,0.018932335078716278,0.03543949872255325
510000,17.864,,7.048,395.791,862.5690104166666,949.6875,0.4277777777777778,85.2,1060.873924794823,1085.4453125,ppo,2024,20240,0.0003,0.005,0.2,0.95,3,linear,1.4137284755706787,0.017657948657870293,0.06437711417675018
