step,mean_reward,mean_group_reward,std_reward,time_elapsed,memory_usage_avg_mb,memory_usage_peak_mb,cpu_usage_avg_percent,cpu_usage_peak_percent,gpu_usage_avg_mb,gpu_usage_peak_mb,trainer_type,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,learning_rate_schedule,policy_entropy,losses_policy_loss,losses_value_loss
1650000,261.859,,27.504,1219.584,866.3046327093647,922.03515625,0.1666666666666666,99.4,1093.3961105094884,1151.1171875,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.282891869544983,0.014134683646261692,2.2343950271606445
1680000,268.319,,29.358,1241.66,866.404296875,922.03515625,0.1636952998379254,99.4,1093.275811638979,1151.1171875,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.2815157175064087,0.016171392053365707,2.338204860687256
1710000,274.578,,32.07,1263.729,866.5145115943471,922.03515625,0.160828025477707,99.4,1093.1597270601114,1151.1171875,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.2799956798553467,0.016216248273849487,2.0405662059783936
1740000,287.928,,30.3,1286.023,866.5559865267996,922.03515625,0.1580594679186228,99.4,1093.0476391334116,1151.1171875,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.2789762020111084,0.01647118292748928,2.422640085220337
1770000,277.099,,42.444,1307.916,866.5995176578137,922.03515625,0.1555042340261739,99.4,1092.9441878367977,1151.1171875,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.2777864933013916,0.01718013733625412,2.1990137100219727
1800000,296.197,,30.006,1329.855,866.6625810228993,922.03515625,0.1529144587433762,99.4,1092.8393380961393,1151.1171875,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.2768580913543701,0.015409252606332302,2.3254246711730957
1830000,291.692,,40.813,1352.01,866.7108647849963,922.03515625,0.1504095309009679,99.4,1092.7379234921816,1151.1171875,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.2761285305023193,0.014832358807325363,2.2851903438568115
1860000,294.752,,37.033,1374.637,866.7523780906594,922.03515625,0.147985347985348,99.4,1092.639777930403,1151.1171875,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.275444746017456,0.01699489913880825,2.3081753253936768
1890000,300.661,,33.152,1396.604,866.7902566240086,922.03515625,0.1456380677721701,99.4,1092.544745854362,1151.1171875,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.2749289274215698,0.01950845867395401,2.779323101043701
1920000,312.403,,25.467,1418.631,866.8465972099007,922.03515625,0.1433640880056778,99.4,1092.452681422995,1151.1171875,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.2744596004486084,0.018539410084486008,2.5159664154052734
1950000,297.722,,30.091,1440.639,866.8858370457722,922.03515625,0.1411600279524807,99.4,1092.3634477638016,1151.1171875,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.274131178855896,0.018596477806568146,2.5911617279052734
1980000,313.796,,34.108,1462.742,866.9604186381624,922.03515625,0.139022711631108,99.4,1092.2769162938748,1151.1171875,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.2739330530166626,0.015315703116357327,2.6084585189819336
2010000,302.91,,29.003,1484.9,866.9857918432203,922.03515625,0.1369491525423729,99.4,1092.192966101695,1151.1171875,ppo,2048,20480,0.0003,0.005,0.2,0.95,3,linear,1.273857831954956,0.018497759476304054,2.622411012649536
