120000,0.96,,1.21,349.224,946.5006379835244,1081.89453125,0.7435530085959885,87.5,1288.0364769878224,1364.08984375,sac,256,500000,0.0003,,,,,constant
150000,1.173,,1.476,443.61,982.2207428047404,1142.42578125,0.5857787810383747,87.5,1284.5636022150113,1364.08984375,sac,256,500000,0.0003,,,,,constant
