step,mean_reward,mean_group_reward,std_reward,time_elapsed,memory_usage_avg_mb,memory_usage_peak_mb,cpu_usage_avg_percent,cpu_usage_peak_percent,gpu_usage_avg_mb,gpu_usage_peak_mb,trainer_type,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,learning_rate_schedule,policy_entropy,losses_policy_loss,losses_value_loss
30000,0.476,,0.511,35.177,706.4998972039474,904.984375,7.502631578947369,99.7,1172.3412828947369,1177.92578125,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4190471172332764,0.013589403592050076,0.018327193334698677
60000,0.163,,0.319,62.667,780.18203125,906.0234375,4.386153846153847,99.7,1171.2149639423078,1177.92578125,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4194687604904175,0.016778774559497833,0.007060203701257706
90000,0.274,,0.495,95.404,814.3903858418367,912.98046875,2.909183673469388,99.7,1170.2466517857142,1177.92578125,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.419862985610962,0.015645723789930344,0.004325868561863899
120000,0.304,,0.488,123.054,826.49228125,913.19140625,2.2808,99.7,1168.76840625,1177.92578125,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4203580617904663,0.015579286031425,0.0030613550916314125
150000,0.304,,0.483,154.81,838.5426453025477,914.69921875,1.815923566878981,99.7,1166.8068521098726,1177.92578125,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4207391738891602,0.018798615783452988,0.002631166484206915
180000,0.25,,0.418,182.227,844.359035326087,914.69921875,1.5494565217391305,99.7,1165.2336531929348,1177.92578125,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.421159267425537,0.01585693284869194,0.0019951537251472473
210000,0.403,,0.553,209.651,849.0584086196683,914.69921875,1.3511848341232229,99.7,1163.7976710604266,1177.92578125,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4215550422668457,0.013876580633223057,0.0023641495499759912
240000,0.39,,0.593,242.527,854.3304943647541,914.69921875,1.1684426229508198,99.7,1162.474161116803,1177.92578125,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4219517707824707,0.015586260706186295,0.0018154364079236984
270000,0.293,,0.531,270.268,857.3671010147601,914.69921875,1.052029520295203,99.7,1161.631039552583,1177.92578125,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4223158359527588,0.015809688717126846,0.0013627685839310288
300000,0.358,,0.588,302.536,861.3011293316831,916.984375,0.940924092409241,99.7,1160.8263588077557,1177.92578125,ppo,2048,20480,3e-05,0.01,0.2,0.95,3,linear,1.4226505756378174,0.017781438305974007,0.0015194136649370193
