step,mean_reward,mean_group_reward,std_reward,time_elapsed,memory_usage_avg_mb,memory_usage_peak_mb,cpu_usage_avg_percent,cpu_usage_peak_percent,gpu_usage_avg_mb,gpu_usage_peak_mb,trainer_type,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,learning_rate_schedule,policy_entropy,losses_policy_loss,losses_value_loss
360000,1.339,,1.238,566.365,986.0443193151596,1062.3984375,0.3299645390070921,86.0,1215.24922429078,1234.77734375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3562451601028442,,
390000,1.929,,1.514,631.84,985.3596544614468,1062.3984375,0.295866454689984,86.0,1214.8153629272656,1234.77734375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3470052480697632,0.012808327563107014,0.0024412409402430058
420000,1.728,,1.45,698.313,985.9789287320144,1062.3984375,0.2677697841726618,86.0,1214.4578630845324,1234.77734375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.34255051612854,0.013313819654285908,0.0029719786252826452
450000,2.261,,1.53,717.398,985.0346529236696,1062.3984375,0.2606442577030812,86.0,1214.3671984418768,1234.77734375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3380242586135864,,
480000,2.421,,1.532,782.281,985.412994423941,1062.3984375,0.2388960205391527,86.0,1214.0904755696406,1234.77734375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3303310871124268,0.01178139727562666,0.004734895192086697
510000,3.314,,1.85,850.379,985.8709829343971,1062.3984375,0.2199763593380614,86.0,1213.8497432771867,1234.77734375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3284430503845215,0.012571039609611034,0.004554282873868942
540000,3.753,,1.633,869.623,985.2814125722545,1062.3984375,0.2151445086705202,86.0,1213.7885522037573,1234.77734375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3265244960784912,,
570000,3.549,,1.897,935.46,986.6904957706766,1062.3984375,0.1998925886143931,86.0,1213.5988981941462,1234.77734375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.322641372680664,0.012928856536746025,0.006419457029551268
600000,3.573,,2.325,1003.096,987.8029026803608,1062.3984375,0.1864729458917835,86.0,1213.4320281187374,1234.77734375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3196520805358887,0.014268512837588787,0.0054685575887560844
630000,4.982,,2.383,1022.245,986.9596776671584,1062.3984375,0.1829891838741396,86.0,1213.388708364061,1234.77734375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3166145086288452,,
660000,6.266,,1.934,1087.782,987.9228966901572,1062.3984375,0.171996303142329,86.0,1213.2520144986138,1234.77734375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3090229034423828,0.013487727381289005,0.008189243264496326
690000,7.189,,2.381,1156.567,988.5608933423912,1062.3984375,0.1618260869565217,86.0,1213.125550271739,1234.77734375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.305737018585205,0.012904316186904907,0.011478892527520657
720000,7.055,,2.617,1175.775,987.8085904084688,1062.3984375,0.1591958939264328,86.0,1213.0928444450385,1234.77734375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3023980855941772,,
750000,7.889,,2.519,1241.845,988.6155206224696,1062.3984375,0.1506882591093117,86.0,1212.9870540232794,1234.77734375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2986018657684326,0.01221391186118126,0.012980448082089424
780000,9.313,,2.345,1311.104,990.061771512855,1062.3984375,0.1428242517267843,86.0,1212.889266956063,1234.77734375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2966166734695435,0.013339655473828316,0.013803831301629543
810000,9.247,,2.316,1330.2,989.8565531628216,1062.3984375,0.1407715582450832,86.0,1212.8637421993192,1234.77734375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2945992946624756,,
840000,10.744,,3.331,1395.051,991.0201705569576,1062.3984375,0.1341744772891132,86.0,1213.428867947909,1256.58984375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2904579639434814,0.013264929875731468,0.015921413898468018
870000,10.427,,4.175,1457.032,991.9891499050416,1062.3984375,0.1285220994475138,86.0,1214.7973174205802,1263.80859375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2870233058929443,0.012236356735229492,0.017039673402905464
900000,12.642,,2.912,1476.875,991.6677851456062,1062.3984375,0.1267711171662125,86.0,1215.3816736205722,1275.1640625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2835333347320557,,
930000,13.977,,4.137,1538.835,992.4445051913016,1062.3984375,0.1217135382603008,86.0,1216.942824149771,1275.1640625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2780972719192505,0.012659546919167042,0.02315624989569187
960000,14.745,,2.819,1598.169,992.9650331588476,1062.3984375,0.1171914357682619,86.0,1218.1433997166246,1275.1640625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2753629684448242,0.012473076581954956,0.026728607714176178
990000,14.914,,4.873,1616.203,992.517293547634,1062.3984375,0.1158779576587795,86.0,1218.4663323085306,1275.1640625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2725846767425537,,
1020000,18.244,,2.974,1678.459,992.5754646282974,1062.3984375,0.1115707434052757,86.0,1220.0846822541969,1277.515625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2684409618377686,0.012993179261684418,0.029010862112045288
1050000,17.978,,4.777,1739.407,993.1801599573206,1062.3984375,0.1076967592592592,86.0,1221.686148184317,1277.515625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.265887975692749,0.014634857885539532,0.032491639256477356
1080000,18.578,,4.836,1757.011,992.7157677369702,1062.3984375,0.1065864833906071,86.0,1222.112108927549,1277.515625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.263293981552124,,
1110000,19.438,,6.109,1824.086,993.0304653007728,1062.3984375,0.1027041942604856,86.0,1223.4625543253312,1277.515625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2573282718658447,0.013754061423242092,0.04061099514365196
1140000,22.542,,4.409,1892.28,993.453380568484,1062.3984375,0.0989893617021276,86.0,1224.702356216755,1277.515625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.253934621810913,0.013822630979120731,0.04059289023280144
1170000,22.858,,5.703,1911.371,992.9993602718536,1062.3984375,0.0979989468141126,86.0,1225.004632372301,1277.515625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2504862546920776,,
1200000,26.108,,5.722,1976.649,993.3405478296844,1062.3984375,0.0947556008146639,86.0,1225.9429854569755,1277.515625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.244417428970337,0.013531632721424103,0.05475287511944771
1230000,24.645,,6.57,2044.429,993.7682637863122,1062.3984375,0.0916297390448055,86.0,1226.849219903988,1277.515625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2409694194793701,0.015690771862864494,0.057865921407938004
1260000,28.103,,7.458,2063.524,993.3493483231708,1062.3984375,0.090780487804878,86.0,1227.095430640244,1277.515625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2374656200408936,,
1290000,32.439,,7.073,2127.895,993.7914184454823,1062.3984375,0.0880321665089877,86.0,1227.8922104127246,1277.515625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2317979335784912,0.013391089625656605,0.06541512906551361
1320000,33.396,,5.475,2191.84,994.1649381316032,1062.3984375,0.0854846118511713,86.0,1228.90780388723,1278.609375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2283155918121338,0.013951858505606651,0.0786871612071991
1350000,34.914,,7.568,2209.389,993.8023704441912,1062.3984375,0.0847835990888382,86.0,1229.2908349943052,1278.609375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.224777102470398,,
1380000,39.475,,7.298,2266.533,994.2683911317192,1062.3984375,0.0826743669480231,86.0,1230.3677601621505,1278.609375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2177132368087769,0.012788739986717701,0.08757368475198746
1410000,39.692,,6.293,2325.434,994.9916920319264,1062.3984375,0.0805627705627705,86.0,1231.400706845238,1278.609375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2144992351531982,0.0129474438726902,0.10651081800460815
1440000,43.218,,6.584,2343.028,994.8241415314784,1062.3984375,0.0799742157284056,86.0,1231.6704917812635,1278.609375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2112330198287964,,
1470000,46.019,,9.642,2400.345,995.2336294699036,1062.3984375,0.0780620805369127,86.0,1232.5355593278105,1278.609375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.204422116279602,0.01318418886512518,0.11561334133148193
1500000,51.497,,5.902,2459.283,995.7001925143268,1062.3984375,0.0761768317642243,86.0,1233.3840884670487,1278.609375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2008283138275146,0.01313021220266819,0.13630430400371552
1530000,52.404,,7.353,2477.034,995.550025406504,1062.3984375,0.075650406504065,86.0,1233.6209825965448,1278.609375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1971763372421265,,
1560000,58.341,,7.763,2534.34,996.0835583656138,1062.3984375,0.0739372268573698,86.0,1234.391922427493,1278.609375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1908378601074219,0.011642557568848133,0.158103808760643
1590000,58.225,,9.37,2593.577,996.6925708462732,1062.3984375,0.0722437888198757,86.0,1235.1539784307065,1278.609375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.187731146812439,0.011409769766032696,0.1836528331041336
1620000,61.528,,9.026,2611.107,996.5217201359428,1062.3984375,0.0717701504049363,86.0,1235.3671182028538,1278.609375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1845743656158447,,
1650000,67.067,,9.307,2668.251,996.824709610849,1062.3984375,0.0702264150943396,86.0,1236.061807193396,1278.609375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1793320178985596,0.01404277328401804,0.2053222358226776
1680000,67.778,,8.84,2727.272,995.9700943962334,1062.3984375,0.0687223042836041,86.0,1236.7386649510709,1278.609375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1763949394226074,0.012322042137384415,0.2285974621772766
1710000,68.648,,7.34,2744.839,994.7897030332904,1062.3984375,0.0682685253118121,86.0,1236.9428678695892,1278.609375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.173410415649414,,
1740000,76.277,,9.969,2802.358,992.0256229226554,1062.3984375,0.0668702838663313,86.0,1237.5720838573482,1278.609375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1686780452728271,0.012262769974768162,0.24797169864177704
1770000,80.52,,8.944,2861.328,989.6401616398276,1062.3984375,0.0655051038366772,86.0,1238.1864220344949,1278.609375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1662837266921997,0.012768828310072422,0.28477492928504944
1800000,84.339,,11.517,2878.947,988.7058398369184,1062.3984375,0.0650926897516614,86.0,1238.372010536901,1278.609375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1638509035110474,,
1830000,87.496,,8.537,2936.496,986.3829799489883,1062.3984375,0.0638203017832647,86.0,1238.9445917995542,1278.609375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1599695682525635,0.011875777505338192,0.3158028721809387
1860000,92.423,,9.496,2996.058,984.171881565126,1062.3984375,0.0625546218487395,86.0,1239.5141544117646,1278.609375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1584841012954712,0.012711736373603344,0.3545868992805481
1890000,92.223,,8.273,3013.528,983.3725202555964,1062.3984375,0.0621784163047109,86.0,1239.6834488807217,1278.609375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1569744348526,,
1920000,96.918,,13.826,3070.889,981.1834848515908,1062.3984375,0.0610364053788127,86.0,1240.197359790095,1278.609375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.154977560043335,0.01110997423529625,0.3593429923057556
1950000,100.356,,12.989,3129.646,979.1575181487292,1062.3984375,0.0598777348777348,86.0,1240.7189284708816,1278.609375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1543312072753906,0.012573867104947567,0.4014360010623932
1980000,102.066,,12.311,3148.165,978.373125599808,1062.3984375,0.059532949456174,86.0,1240.8658054422583,1278.609375,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1536744832992554,,
