Wall time,Step,Value
1763935015.243358,3010000,1440.855224609375
1763935042.830257,3020000,1437.562255859375
1763935079.476554,3030000,1432.722900390625
1763935105.967638,3040000,1420.34130859375
1763935141.86406,3050000,1416.8026123046875
1763935169.869733,3060000,1426.0443115234375
1763935206.411742,3070000,1423.4862060546875
1763935231.1172411,3080000,1423.0516357421875
1763935268.147459,3090000,1420.806640625
1763935295.2990441,3100000,1423.3045654296875
1763935331.19795,3110000,1416.115478515625
1763935356.9030259,3120000,1415.628173828125
1763935394.0969,3130000,1430.67724609375
1763935420.6719859,3140000,1440.58056640625
1763935456.703528,3150000,1442.760009765625
1763935482.738286,3160000,1447.4124755859375
1763935518.481071,3170000,1452.755615234375
1763935547.5306828,3180000,1450.453125
1763935582.026452,3190000,1452.2626953125
1763935608.943637,3200000,1445.539306640625
1763935645.388521,3210000,1451.330078125
1763935672.986892,3220000,1452.53271484375
1763935708.4832032,3230000,1452.5792236328125
1763935735.217721,3240000,1440.989990234375
1763935762.322481,3250000,1430.3916015625
1763935798.8761759,3260000,1426.633056640625
1763935825.929517,3270000,1425.892822265625
1763935862.2716951,3280000,1434.4801025390625
1763935889.0018072,3290000,1435.312744140625
1763935926.578954,3300000,1442.2635498046875
1763935950.975952,3310000,1441.3404541015625
1763935987.477136,3320000,1440.3602294921875
1763936014.661783,3330000,1439.3267822265625
1763936049.648725,3340000,1438.3079833984375
1763936078.507199,3350000,1435.0458984375
1763936113.8566809,3360000,1428.655029296875
1763936140.974217,3370000,1434.350341796875
1763936176.644001,3380000,1435.9647216796875
1763936202.815528,3390000,1443.6746826171875
1763936240.4580941,3400000,1445.10693359375
1763936266.517556,3410000,1444.0120849609375
1763936302.841544,3420000,1445.1539306640625
1763936329.113757,3430000,1445.9791259765625
1763936366.162793,3440000,1445.7421875
1763936393.4734771,3450000,1450.716796875
1763936431.186241,3460000,1446.3070068359375
1763936457.120118,3470000,1444.7967529296875
1763936492.702307,3480000,1442.143310546875
1763936520.198999,3490000,1436.3260498046875
1763936554.784021,3500000,1435.296142578125
1763936582.062151,3510000,1448.6220703125
1763936618.647073,3520000,1450.0863037109375
1763936646.277256,3530000,1449.283203125
1763936682.072275,3540000,1443.9481201171875
1763936709.5577111,3550000,1442.9105224609375
1763936745.257099,3560000,1440.6856689453125
1763936772.614631,3570000,1439.7572021484375
1763936807.810635,3580000,1444.6783447265625
1763936834.488197,3590000,1454.354248046875
1763936862.7760792,3600000,1457.5999755859375
1763936900.668072,3610000,1461.58642578125
1763936927.975168,3620000,1462.6458740234375
1763936963.452281,3630000,1464.94921875
1763936991.5035899,3640000,1468.0703125
1763937026.909312,3650000,1470.2607421875
1763937053.892698,3660000,1471.9366455078125
1763937090.935987,3670000,1474.9830322265625
1763937116.9723608,3680000,1472.9368896484375
1763937152.554762,3690000,1467.569580078125
1763937178.49506,3700000,1465.074462890625
1763937215.116603,3710000,1465.568603515625
1763937241.197063,3720000,1462.349609375
1763937278.707665,3730000,1462.349609375
1763937304.521184,3740000,1463.1895751953125
1763937339.7161942,3750000,1464.5203857421875
1763937367.449087,3760000,1471.01708984375
1763937402.7219431,3770000,1474.6217041015625
1763937430.212383,3780000,1479.3668212890625
1763937467.675531,3790000,1482.4783935546875
1763937493.848536,3800000,1488.5806884765625
1763937530.261235,3810000,1498.386474609375
1763937555.7531252,3820000,1501.6533203125
1763937591.642447,3830000,1503.4566650390625
1763937618.0994198,3840000,1499.753173828125
1763937654.611493,3850000,1497.6436767578125
1763937680.024925,3860000,1494.8258056640625
1763937713.743372,3870000,1489.6845703125
1763937740.606679,3880000,1487.6055908203125
1763937776.529541,3890000,1483.9918212890625
1763937802.485583,3900000,1484.875
1763937837.932286,3910000,1495.197998046875
1763937864.000868,3920000,1490.0145263671875
1763937899.687573,3930000,1492.5042724609375
1763937925.239746,3940000,1487.6378173828125
1763937962.95471,3950000,1489.55224609375
1763937988.509268,3960000,1492.956787109375
1763938023.5709949,3970000,1483.28271484375
1763938050.335325,3980000,1482.813232421875
1763938075.7482738,3990000,1481.9168701171875
1763938112.577867,4000000,1488.5364990234375
1763938140.3246138,4010000,1493.8258056640625
1763938176.2355452,4020000,1484.6700439453125
1763938203.61126,4030000,1479.6134033203125
1763938237.18341,4040000,1476.6683349609375
1763938263.537385,4050000,1478.1552734375
1763938300.775103,4060000,1479.819580078125
1763938326.275504,4070000,1478.893798828125
1763938361.625612,4080000,1470.9964599609375
1763938388.6430862,4090000,1467.2833251953125
1763938423.660768,4100000,1470.7484130859375
1763938450.043485,4110000,1475.779052734375
1763938485.7403579,4120000,1477.207763671875
1763938511.3537111,4130000,1482.0572509765625
1763938548.403436,4140000,1482.4376220703125
1763938575.1735501,4150000,1489.1470947265625
1763938609.3924348,4160000,1487.90185546875
1763938638.6408079,4170000,1494.579833984375
1763938672.243377,4180000,1491.8702392578125
1763938698.476149,4190000,1496.3695068359375
1763938735.298013,4200000,1497.40234375
1763938763.145919,4210000,1500.2408447265625
1763938798.917464,4220000,1492.83203125
1763938827.449288,4230000,1497.409912109375
1763938863.029096,4240000,1495.4111328125
1763938890.25866,4250000,1493.9476318359375
1763938925.2985651,4260000,1495.5992431640625
1763938952.4757068,4270000,1491.9014892578125
1763938988.756741,4280000,1490.56640625
1763939015.269471,4290000,1492.404541015625
1763939051.385626,4300000,1497.412109375
1763939078.807721,4310000,1503.3448486328125
1763939115.748391,4320000,1507.504638671875
1763939141.9268138,4330000,1497.4638671875
1763939168.7765179,4340000,1495.0733642578125
1763939205.546824,4350000,1495.925537109375
1763939233.395015,4360000,1499.625732421875
1763939269.5273201,4370000,1497.510498046875
1763939295.5941288,4380000,1495.0064697265625
1763939331.7723148,4390000,1495.3988037109375
1763939360.062505,4400000,1495.5623779296875
1763939397.3514051,4410000,1495.851318359375
1763939423.4369228,4420000,1496.1485595703125
1763939460.378119,4430000,1494.1636962890625
1763939486.527544,4440000,1498.12060546875
1763939523.6157131,4450000,1501.0784912109375
1763939551.048218,4460000,1501.2906494140625
1763939589.2684228,4470000,1495.31591796875
1763939614.720309,4480000,1501.1116943359375
1763939651.193374,4490000,1509.4473876953125
1763939678.1993642,4500000,1514.099853515625
1763939714.128312,4510000,1503.8055419921875
1763939741.381292,4520000,1497.258544921875
1763939777.97105,4530000,1495.9635009765625
1763939804.888451,4540000,1503.168212890625
1763939843.069796,4550000,1507.3946533203125
1763939869.218661,4560000,1506.1298828125
1763939905.49823,4570000,1496.3402099609375
1763939934.872781,4580000,1503.30322265625
1763939970.153779,4590000,1511.4635009765625
1763939996.974383,4600000,1518.282958984375
1763940034.070838,4610000,1507.4298095703125
1763940061.5649369,4620000,1502.925048828125
1763940097.203375,4630000,1515.7132568359375
1763940124.421637,4640000,1517.197509765625
1763940160.180356,4650000,1511.2569580078125
1763940186.6724951,4660000,1510.32470703125
1763940223.851899,4670000,1509.5037841796875
1763940251.402547,4680000,1506.241943359375
1763940287.34013,4690000,1506.782958984375
1763940315.684445,4700000,1503.8089599609375
1763940341.833641,4710000,1512.3992919921875
1763940377.330581,4720000,1512.3941650390625
1763940405.241458,4730000,1515.3349609375
1763940440.964158,4740000,1529.594970703125
1763940468.340986,4750000,1520.9002685546875
1763940504.927819,4760000,1521.2017822265625
1763940531.647423,4770000,1522.019775390625
1763940567.7076108,4780000,1515.2203369140625
1763940594.045986,4790000,1501.48876953125
1763940630.579367,4800000,1500.7152099609375
1763940659.19428,4810000,1501.592041015625
1763940694.431283,4820000,1506.332763671875
1763940722.169065,4830000,1512.1148681640625
1763940758.007676,4840000,1513.18212890625
1763940785.305515,4850000,1509.850830078125
1763940821.9385478,4860000,1507.5328369140625
1763940849.223855,4870000,1505.37109375
1763940884.4829838,4880000,1510.0443115234375
1763940911.490846,4890000,1520.8719482421875
1763940949.3195179,4900000,1527.6763916015625
1763940975.79404,4910000,1528.719482421875
1763941009.796536,4920000,1525.213134765625
1763941037.960811,4930000,1522.612060546875
1763941072.342289,4940000,1533.67626953125
1763941098.2301812,4950000,1538.8948974609375
1763941134.1857102,4960000,1531.1676025390625
1763941159.315038,4970000,1528.145751953125
1763941195.050689,4980000,1519.19189453125
