Wall time,Step,Value
1763925760.1658618,10000,3.2957358360290527
1763925799.539924,20000,3.2957370281219482
1763925821.807754,30000,3.286954641342163
1763925852.20959,40000,3.286752700805664
1763925877.667973,50000,3.28775954246521
1763925911.641153,60000,3.2857203483581543
1763925940.2127512,70000,3.284064769744873
1763925967.391927,80000,3.2658941745758057
1763926001.1229289,90000,3.2711470127105713
1763926035.800545,100000,3.254284143447876
1763926056.9052641,110000,3.245992422103882
1763926086.562485,120000,3.265423059463501
1763926112.9046788,130000,3.2587625980377197
1763926151.2270458,140000,3.255336284637451
1763926176.141495,150000,3.2659523487091064
1763926205.61642,160000,3.253572940826416
1763926237.841598,170000,3.2667629718780518
1763926270.298095,180000,3.2664718627929688
1763926291.1136692,190000,3.2670257091522217
1763926316.20414,200000,3.269785165786743
1763926365.440313,210000,3.2678380012512207
1763926400.7199569,220000,3.2577271461486816
1763926430.6464782,230000,3.2545645236968994
1763926452.629259,240000,3.257028341293335
1763926481.805999,250000,3.2483747005462646
1763926521.0504682,260000,3.251483201980591
1763926550.955148,270000,3.2361931800842285
1763926571.378291,280000,3.2200400829315186
1763926610.157996,290000,3.2318623065948486
1763926633.289591,300000,3.224834680557251
1763926662.294987,310000,3.2094335556030273
1763926697.5487008,320000,3.2000932693481445
1763926733.604053,330000,3.2000820636749268
1763926750.916974,340000,3.183587074279785
1763926782.337099,350000,3.16611385345459
1763926821.406537,360000,3.175208330154419
1763926841.9946282,370000,3.1921191215515137
1763926876.5777652,380000,3.17872953414917
1763926900.3095329,390000,3.1876394748687744
1763926939.923851,400000,3.224669933319092
1763926979.907663,410000,3.2104411125183105
1763927016.0626829,420000,3.2194042205810547
1763927035.9931111,430000,3.184940814971924
1763927075.306029,440000,3.195155382156372
1763927104.6534631,450000,3.2025201320648193
1763927136.3669472,460000,3.224457263946533
1763927166.28944,470000,3.177217960357666
1763927182.093235,480000,3.162654161453247
1763927217.230922,490000,3.171801805496216
1763927245.535077,500000,3.1735846996307373
1763927279.562036,510000,3.162294387817383
1763927308.285134,520000,3.1855628490448
1763927344.9859369,530000,3.174379587173462
1763927367.706688,540000,3.147836446762085
1763927398.996431,550000,3.130692481994629
1763927425.352128,560000,3.1626603603363037
1763927465.332733,570000,3.1434736251831055
1763927479.810585,580000,3.1811044216156006
1763927520.284655,590000,3.177412509918213
1763927552.659555,600000,3.1722543239593506
1763927596.4975822,610000,3.1834959983825684
1763927629.319242,620000,3.1606626510620117
1763927653.193652,630000,3.171231985092163
1763927695.177632,640000,3.1622202396392822
1763927714.8484821,650000,3.144097089767456
1763927749.030848,660000,3.1529903411865234
1763927783.020014,670000,3.1407346725463867
1763927814.365698,680000,3.183993339538574
1763927836.4800909,690000,3.1392223834991455
1763927876.806008,700000,3.1386044025421143
1763927893.097706,710000,3.1476027965545654
1763927928.042561,720000,3.1435630321502686
1763927954.094717,730000,3.131305456161499
1763927988.027592,740000,3.1166832447052
1763928018.171027,750000,3.1139607429504395
1763928043.810601,760000,3.129598617553711
1763928076.8939362,770000,3.1467232704162598
1763928107.857066,780000,3.1429331302642822
1763928131.242018,790000,3.116452217102051
1763928163.699488,800000,3.109128952026367
1763928207.210772,810000,3.1042308807373047
1763928238.557266,820000,3.1328251361846924
1763928265.501448,830000,3.0990512371063232
1763928294.5560498,840000,3.1216299533843994
1763928336.565685,850000,3.1059062480926514
1763928351.629045,860000,3.092717409133911
1763928394.8772428,870000,3.0918874740600586
1763928415.569961,880000,3.0866920948028564
1763928450.214101,890000,3.1101512908935547
1763928471.859088,900000,3.1106605529785156
1763928515.542954,910000,3.1147055625915527
1763928542.457142,920000,3.085075616836548
1763928566.082573,930000,3.092177629470825
1763928593.27048,940000,3.089129686355591
1763928621.730816,950000,3.0903513431549072
1763928650.160645,960000,3.1067569255828857
1763928681.682147,970000,3.131544351577759
1763928719.516614,980000,3.099252223968506
1763928738.337379,990000,3.074315071105957
1763928771.40848,1000000,3.0922622680664062
1763928815.278757,1010000,3.090545892715454
1763928842.04986,1020000,3.076125144958496
1763928875.015052,1030000,3.0882341861724854
1763928905.622612,1040000,3.0645499229431152
1763928930.869149,1050000,3.0833892822265625
1763928972.2569559,1060000,3.0840814113616943
1763928990.077376,1070000,3.095970392227173
1763929025.631941,1080000,3.074859857559204
1763929048.561392,1090000,3.065106153488159
