Wall time,Step,Value
1763925821.8069289,30000,0.014602330513298512
1763925877.66821,50000,0.014286555349826813
1763925967.390801,80000,0.019287366420030594
1763926035.8007438,100000,0.0133909210562706
1763926086.562748,120000,0.01749519072473049
1763926151.227286,140000,0.01902961917221546
1763926205.61671,160000,0.013954787515103817
1763926270.298429,180000,0.022472823038697243
1763926365.4388402,210000,0.012381389737129211
1763926430.645341,230000,0.019095584750175476
1763926481.806266,250000,0.01595774106681347
1763926550.9553962,270000,0.011958087794482708
1763926610.158387,290000,0.016663264483213425
1763926662.295249,310000,0.017650840803980827
1763926733.604311,330000,0.014045427553355694
1763926821.4052742,360000,0.018523143604397774
1763926876.5779672,380000,0.01824169233441353
1763926939.924108,400000,0.014400726184248924
1763927016.063015,420000,0.020213646814227104
1763927075.3063638,440000,0.016892679035663605
1763927136.367184,460000,0.015896480530500412
1763927217.229525,490000,0.014750695787370205
1763927279.5623732,510000,0.017025699838995934
1763927344.9861708,530000,0.012204751372337341
1763927398.996691,550000,0.01453116349875927
1763927465.333007,570000,0.01917526125907898
1763927520.2849762,590000,0.01584506779909134
1763927629.317811,620000,0.015049565583467484
1763927695.177907,640000,0.01596134714782238
1763927749.031071,660000,0.013399538584053516
1763927814.365974,680000,0.01845221221446991
1763927876.8063412,700000,0.019040973857045174
1763927928.042882,720000,0.017591947689652443
1763927988.027884,740000,0.014670442789793015
1763928076.891904,770000,0.016970550641417503
1763928131.242236,790000,0.016489913687109947
1763928207.21101,810000,0.01701120100915432
1763928265.501693,830000,0.019643817096948624
1763928336.566018,850000,0.01626197062432766
1763928394.877553,870000,0.013286291621625423
1763928450.214398,890000,0.014637536369264126
1763928515.5432441,910000,0.018325630575418472
1763928566.082828,930000,0.018832696601748466
1763928650.159638,960000,0.012820686213672161
1763928719.516916,980000,0.014487309381365776
1763928771.408808,1000000,0.017450924962759018
1763928842.050156,1020000,0.016951559111475945
1763928905.622933,1040000,0.015925630927085876
1763928972.2572281,1060000,0.01904892548918724
1763929025.63203,1080000,0.017016807571053505
1763929086.8131042,1100000,0.01466741506010294
1763929180.325469,1130000,0.017214611172676086
1763929233.905317,1150000,0.017119627445936203
1763929299.771679,1170000,0.015012284740805626
1763929359.619918,1190000,0.013534312136471272
1763929424.81818,1210000,0.0162400733679533
1763929488.992943,1230000,0.015392334200441837
1763929543.527652,1250000,0.019635293632745743
1763929605.182328,1270000,0.017673244699835777
1763929669.627274,1290000,0.01502666063606739
1763929760.840217,1320000,0.01603599824011326
1763929817.520245,1340000,0.0172128863632679
1763929878.0127711,1360000,0.015563024207949638
1763929943.2209558,1380000,0.020749663934111595
1763930009.520928,1400000,0.01748175360262394
1763930073.332963,1420000,0.017129873856902122
1763930135.3942301,1440000,0.015691306442022324
1763930190.984041,1460000,0.01751789078116417
1763930256.047337,1480000,0.018612509593367577
1763930313.479512,1500000,0.017691127955913544
1763930369.8274372,1520000,0.011468064971268177
1763930454.231426,1550000,0.014152348972856998
1763930515.615268,1570000,0.020825041458010674
1763930575.595148,1590000,0.01681537926197052
1763930646.3737621,1610000,0.015483447350561619
1763930708.9368079,1630000,0.015286815352737904
1763930769.4470882,1650000,0.015663156285881996
1763930829.422891,1670000,0.011861578561365604
1763930892.4215832,1690000,0.01392019260674715
1763930952.433839,1710000,0.018320517614483833
1763931012.237643,1730000,0.014493651688098907
1763931077.043673,1750000,0.01756627857685089
1763931141.429803,1770000,0.017854338511824608
1763931202.271826,1790000,0.01650916412472725
1763931289.715478,1820000,0.017438482493162155
1763931352.5669498,1840000,0.016926443204283714
1763931415.279176,1860000,0.015672609210014343
1763931476.8040729,1880000,0.017283529043197632
1763931539.8613398,1900000,0.01716381311416626
1763931603.1151512,1920000,0.016846731305122375
1763931665.206281,1940000,0.017845824360847473
1763931727.7088819,1960000,0.019150346517562866
1763931789.6123872,1980000,0.014663727022707462
1763931853.611378,2000000,0.018262818455696106
1763931916.662428,2020000,0.01785294897854328
1763931980.0339231,2040000,0.015469011850655079
1763932042.139936,2060000,0.018741177394986153
1763932104.067101,2080000,0.016719888895750046
1763932166.194207,2100000,0.015600452199578285
1763932229.014417,2120000,0.019560353830456734
1763932319.1019351,2150000,0.016847992315888405
1763932382.8565161,2170000,0.019366061314940453
1763932445.398411,2190000,0.01875460520386696
1763932508.086281,2210000,0.01757894642651081
1763932570.959937,2230000,0.018095731735229492
1763932631.1385632,2250000,0.014815964736044407
1763932694.75898,2270000,0.01767776720225811
1763932758.763242,2290000,0.015045898966491222
1763932820.464023,2310000,0.019017307087779045
1763932881.396868,2330000,0.022742602974176407
1763932945.32554,2350000,0.01723623462021351
1763933007.217025,2370000,0.019689636304974556
1763933068.5343091,2390000,0.014766760170459747
1763933132.560092,2410000,0.01940484344959259
1763933195.513313,2430000,0.017884109169244766
1763933258.411235,2450000,0.014982824213802814
1763933319.757323,2470000,0.01890416070818901
1763933410.920456,2500000,0.01900283247232437
1763933472.704333,2520000,0.014396725222468376
1763933534.4082649,2540000,0.018363147974014282
1763933597.696076,2560000,0.01717895083129406
1763933661.884216,2580000,0.01995723508298397
1763933723.9907699,2600000,0.020904315635561943
1763933788.9168482,2620000,0.017326045781373978
1763933852.174782,2640000,0.01655658707022667
1763933915.093848,2660000,0.016680974513292313
1763933977.117347,2680000,0.014990570954978466
1763934041.163112,2700000,0.018757933750748634
1763934103.75311,2720000,0.019615769386291504
1763934165.916652,2740000,0.018148910254240036
1763934228.440224,2760000,0.0161899421364069
1763934292.8449101,2780000,0.017082497477531433
1763934353.661429,2800000,0.015227209776639938
1763934419.730984,2820000,0.015058535151183605
1763934484.7970712,2840000,0.02061625011265278
1763934545.521686,2860000,0.02179074101150036
1763934634.335458,2890000,0.010786229744553566
1763934698.109961,2910000,0.018765369430184364
1763934760.494037,2930000,0.015788255259394646
1763934824.338938,2950000,0.01821989007294178
1763934886.787754,2970000,0.01764005422592163
1763934949.886303,2990000,0.018700486049056053
1763935015.243456,3010000,0.016546236351132393
1763935079.476651,3030000,0.01312352530658245
1763935141.8641741,3050000,0.017179563641548157
1763935206.411813,3070000,0.019728871062397957
1763935268.147566,3090000,0.01603918895125389
1763935331.1980648,3110000,0.016207406297326088
1763935394.096985,3130000,0.017520565539598465
1763935456.703637,3150000,0.015738915652036667
1763935518.4811451,3170000,0.015847118571400642
1763935582.0265431,3190000,0.020692111924290657
1763935645.388632,3210000,0.01647479273378849
1763935708.483294,3230000,0.014238606207072735
1763935798.8762681,3260000,0.018991434946656227
1763935862.2718139,3280000,0.017024293541908264
1763935926.579072,3300000,0.012960544787347317
1763935987.477244,3320000,0.019314024597406387
1763936049.648816,3340000,0.01596899889409542
1763936113.856787,3360000,0.018991081044077873
1763936176.644085,3380000,0.01757822372019291
1763936240.458169,3400000,0.016487106680870056
1763936302.841634,3420000,0.013346178457140923
1763936366.162894,3440000,0.015586409717798233
1763936431.186341,3460000,0.018463797867298126
1763936492.702404,3480000,0.017675437033176422
1763936554.784095,3500000,0.011072545312345028
1763936618.6471438,3520000,0.01611899584531784
1763936682.0723991,3540000,0.017346566542983055
1763936745.2571719,3560000,0.017572317272424698
1763936807.810743,3580000,0.019638819620013237
1763936900.667329,3610000,0.01518434751778841
1763936963.452387,3630000,0.016080738976597786
1763937026.909398,3650000,0.01643489859998226
