Wall time,Step,Value
1763927308.283235,520000,-0.5714285969734192
1763927344.983973,530000,-0.1818181872367859
1763927367.704921,540000,-0.3076923191547394
1763927398.994068,550000,-0.15395554900169373
1763927425.34991,560000,-0.013049997389316559
1763927465.329532,570000,-0.08178461343050003
1763927479.809118,580000,-0.20000000298023224
1763927520.28219,590000,-0.15285713970661163
1763927552.656181,600000,-0.08002500236034393
1763927596.4947689,610000,-0.12558181583881378
1763927629.316714,620000,-0.3076923191547394
1763927653.191382,630000,-0.1615428626537323
1763927695.17519,640000,-0.32602500915527344
1763927714.846874,650000,-0.4285714328289032
1763927749.0291939,660000,0.0846545472741127
1763927783.018143,670000,-0.4615384638309479
1763927814.363567,680000,-0.13643333315849304
1763927836.477029,690000,-0.03215384483337402
1763927876.8037188,700000,-0.0630769282579422
1763927893.096767,710000,0.0
1763927928.040422,720000,-0.19749332964420319
1763927954.0924249,730000,0.07819999754428864
1763927988.02591,740000,-0.3076923191547394
1763928018.168403,750000,-0.12487500160932541
1763928043.808786,760000,-0.4000000059604645
1763928076.890843,770000,0.14336666464805603
1763928107.855166,780000,-0.1818181872367859
1763928131.2412002,790000,0.0
1763928163.696481,800000,-0.2640922963619232
1763928207.207541,810000,-0.09335999935865402
1763928238.554058,820000,0.15164706110954285
1763928265.498477,830000,-0.24842104315757751
1763928294.553571,840000,0.17750000953674316
1763928336.5632288,850000,-0.2242947369813919
1763928351.626266,860000,-0.08207499980926514
1763928394.87465,870000,0.1500842124223709
1763928415.567605,880000,0.16310475766658783
1763928450.211773,890000,-0.11542857438325882
1763928471.856698,900000,-0.2539142966270447
1763928515.540601,910000,-0.7147263288497925
1763928542.455224,920000,-0.3333333432674408
1763928566.080585,930000,0.14227500557899475
1763928593.267358,940000,0.3846965432167053
1763928621.728383,950000,-0.19363999366760254
1763928650.157931,960000,0.15726666152477264
1763928681.6787999,970000,-0.3028210401535034
1763928719.5138931,980000,0.046417392790317535
1763928738.33519,990000,-0.18479999899864197
1763928771.406154,1000000,0.17515861988067627
1763928815.27615,1010000,0.10502051562070847
1763928842.04769,1020000,-0.24485881626605988
1763928875.012458,1030000,0.539557158946991
1763928905.620403,1040000,-0.0675026997923851
1763928930.86677,1050000,-0.32787778973579407
1763928972.254466,1060000,0.2561090886592865
1763928990.0752,1070000,0.17635789513587952
1763929025.629502,1080000,0.44387778639793396
1763929048.559005,1090000,-0.07180000096559525
1763929086.810357,1100000,-0.09125714749097824
1763929106.4940329,1110000,-0.3157743513584137
1763929135.745576,1120000,-0.1509055495262146
1763929180.322585,1130000,0.18663683533668518
1763929191.039569,1140000,-0.3247857093811035
1763929233.902567,1150000,-0.17186415195465088
1763929255.1912792,1160000,0.21633636951446533
1763929299.768938,1170000,-0.0700148195028305
1763929322.398082,1180000,0.09681428223848343
1763929359.61731,1190000,-0.19105945527553558
1763929376.858158,1200000,0.27001333236694336
1763929424.8152509,1210000,0.24095484614372253
1763929453.2733471,1220000,-0.2869161367416382
1763929488.989493,1230000,-0.13774468004703522
1763929508.0113878,1240000,-0.23984000086784363
1763929543.524193,1250000,0.34302857518196106
1763929571.702348,1260000,-0.2029915452003479
1763929605.179824,1270000,-0.16147619485855103
1763929630.135787,1280000,-0.08369552344083786
1763929669.624823,1290000,-0.20774544775485992
1763929691.306211,1300000,0.1433124989271164
1763929721.246697,1310000,0.019495652988553047
1763929760.8385558,1320000,0.23032452166080475
1763929782.240216,1330000,-0.05067059397697449
1763929817.5185559,1340000,-0.04836491122841835
1763929837.144914,1350000,-0.3640154004096985
1763929878.0098739,1360000,-0.05564571171998978
1763929899.4989078,1370000,0.06378000229597092
1763929943.218262,1380000,0.08061052858829498
1763929967.014027,1390000,-0.029627904295921326
1763930009.518059,1400000,0.04916266351938248
1763930040.0483708,1410000,0.26047223806381226
1763930073.3304892,1420000,-0.07865455001592636
1763930091.3796449,1430000,0.22087110579013824
1763930135.391496,1440000,0.08013932406902313
1763930155.348587,1450000,-0.18860241770744324
1763930190.980799,1460000,-0.19266939163208008
1763930219.2345622,1470000,0.011153845116496086
1763930256.0448442,1480000,-0.21696296334266663
1763930277.262253,1490000,0.03900392726063728
1763930313.4770281,1500000,0.11217600107192993
1763930340.7257369,1510000,0.11859104037284851
1763930369.8251112,1520000,-0.12869000434875488
1763930405.181659,1530000,0.28760606050491333
1763930428.855907,1540000,0.1120000034570694
1763930454.229782,1550000,0.537891685962677
1763930482.7500532,1560000,-0.08035172522068024
1763930515.6126819,1570000,0.060146987438201904
1763930543.098207,1580000,0.41778212785720825
1763930575.5926652,1590000,0.1394721269607544
1763930602.727255,1600000,0.10791780799627304
1763930646.3710039,1610000,-0.11267310380935669
1763930670.92844,1620000,0.15996521711349487
1763930708.9340632,1630000,0.10773834586143494
1763930730.845645,1640000,-0.041327472776174545
1763930769.4443772,1650000,-0.06748965382575989
1763930790.569349,1660000,-0.009662498719990253
1763930829.420112,1670000,0.1729988157749176
1763930855.8163788,1680000,-0.06048552319407463
1763930892.419041,1690000,-0.04285341873764992
1763930919.0064268,1700000,0.11329355090856552
1763930952.4314399,1710000,0.232579305768013
1763930983.186736,1720000,0.1711788773536682
1763931012.235326,1730000,0.0732254907488823
1763931039.821285,1740000,0.15661753714084625
1763931077.041141,1750000,0.0683036670088768
1763931104.599756,1760000,0.15264637768268585
1763931141.4270132,1770000,-0.06186206638813019
1763931166.212449,1780000,0.02813517302274704
1763931202.2692218,1790000,0.00883366260677576
1763931227.42165,1800000,0.03194471448659897
1763931257.4432168,1810000,-0.030857516452670097
1763931289.713842,1820000,-0.32747942209243774
1763931319.0364769,1830000,0.19603046774864197
1763931352.564299,1840000,0.03336551412940025
1763931380.109165,1850000,-0.10498367249965668
1763931415.276642,1860000,0.01122706662863493
1763931441.229769,1870000,0.13117428123950958
1763931476.800935,1880000,-0.05052970349788666
1763931503.475741,1890000,0.09584065526723862
1763931539.8586838,1900000,0.03398199751973152
1763931566.6801229,1910000,0.20060506463050842
1763931603.1124039,1920000,-0.189109206199646
1763931628.3988569,1930000,-0.145973339676857
1763931665.203837,1940000,0.1385061889886856
1763931691.495647,1950000,-0.20687751471996307
1763931727.705729,1960000,0.31351548433303833
1763931755.0031219,1970000,0.08179886639118195
1763931789.609786,1980000,0.02108994871377945
1763931816.775404,1990000,0.027645815163850784
1763931853.608744,2000000,0.05289166793227196
1763931881.638525,2010000,-0.017192235216498375
1763931916.659914,2020000,0.10311606526374817
1763931944.016819,2030000,0.05497841164469719
1763931980.0311491,2040000,0.024440478533506393
1763932007.1652758,2050000,0.10066666454076767
1763932042.1364532,2060000,0.17364752292633057
1763932069.685065,2070000,0.0676359012722969
1763932104.0646558,2080000,0.06516923010349274
1763932130.0391119,2090000,-0.046223077923059464
1763932166.1917481,2100000,-0.06541785597801208
1763932194.770952,2110000,-0.04610348492860794
1763932229.0121322,2120000,0.05904162675142288
1763932255.644772,2130000,0.24700453877449036
1763932282.3213289,2140000,0.023236894980072975
1763932319.099216,2150000,-0.13770714402198792
1763932345.667068,2160000,0.22041980922222137
1763932382.8539221,2170000,-0.12736666202545166
1763932409.948656,2180000,0.08396666496992111
1763932445.395574,2190000,0.06755243241786957
1763932470.443369,2200000,0.2702691853046417
1763932508.083589,2210000,-0.020928125828504562
1763932534.13208,2220000,0.11982583999633789
1763932570.957215,2230000,0.2204522341489792
1763932595.775435,2240000,-0.03293371573090553
1763932631.135895,2250000,0.05170333385467529
1763932658.566206,2260000,0.05288092792034149
1763932694.756317,2270000,-0.011782200075685978
1763932721.86732,2280000,0.13685688376426697
1763932758.7606149,2290000,0.0413120873272419
1763932784.082905,2300000,-0.011641084216535091
1763932820.4613702,2310000,-0.06616103649139404
1763932846.391485,2320000,0.05638979747891426
1763932881.3943439,2330000,0.03155443072319031
1763932907.973119,2340000,0.09984000027179718
1763932945.322863,2350000,-0.047146428376436234
1763932971.032945,2360000,0.1697518676519394
1763933007.214498,2370000,-0.04493333399295807
1763933032.4823549,2380000,-0.15485168993473053
1763933068.531852,2390000,-0.06516149640083313
1763933096.051889,2400000,0.053654901683330536
1763933132.557332,2410000,-0.0815260037779808
1763933159.636587,2420000,0.005572017282247543
1763933195.510777,2430000,0.09307043254375458
1763933221.401192,2440000,0.003053125226870179
1763933258.4087281,2450000,-0.06434101611375809
1763933285.401412,2460000,0.0038102564867585897
1763933319.754792,2470000,-0.00901375524699688
1763933345.8391218,2480000,0.20830360054969788
1763933374.475659,2490000,0.018622536212205887
1763933410.918815,2500000,0.04770103096961975
1763933436.714894,2510000,0.07899800688028336
1763933472.7015328,2520000,-0.016287803649902344
1763933498.8530822,2530000,0.04310958832502365
1763933534.405605,2540000,-0.08704608678817749
1763933561.6165318,2550000,0.11701703816652298
1763933597.6933582,2560000,-0.16094298660755157
1763933624.5174232,2570000,-0.026601575314998627
1763933661.881446,2580000,-0.0416129045188427
1763933687.502534,2590000,-0.08814971894025803
1763933723.988223,2600000,0.0030608701054006815
1763933755.1261592,2610000,-0.05567729100584984
1763933788.914326,2620000,0.07396716624498367
1763933816.365057,2630000,-0.0901142880320549
1763933852.1714702,2640000,-0.09002413600683212
1763933879.4118998,2650000,-0.05218201130628586
1763933915.091064,2660000,-0.1287469118833542
1763933941.998162,2670000,0.023138316348195076
1763933977.114528,2680000,0.09469515830278397
1763934005.032151,2690000,-0.037758685648441315
1763934041.1604748,2700000,-0.2387586236000061
1763934066.841185,2710000,0.19375254213809967
1763934103.750464,2720000,-0.01501234620809555
1763934129.956913,2730000,-0.06612499803304672
1763934165.9141371,2740000,0.006041628308594227
1763934192.8539798,2750000,-0.0037157144397497177
1763934228.4378,2760000,0.019694052636623383
1763934255.505321,2770000,0.004597221501171589
1763934292.842262,2780000,-0.001567152445204556
1763934317.955817,2790000,-0.10389508306980133
1763934353.65891,2800000,-0.10847204178571701
1763934383.56198,2810000,0.007812049239873886
1763934419.7283552,2820000,0.07662703096866608
1763934447.6633039,2830000,0.17300695180892944
1763934484.7944782,2840000,-0.037622034549713135
1763934509.846913,2850000,0.03203098475933075
1763934545.519234,2860000,0.15353275835514069
1763934572.488223,2870000,0.04478872939944267
1763934598.662132,2880000,0.14750461280345917
1763934634.3328252,2890000,0.02091359905898571
1763934661.627755,2900000,-0.027562832459807396
1763934698.107223,2910000,0.07794113457202911
1763934725.255759,2920000,-0.20708730816841125
1763934760.491372,2930000,-0.03682316467165947
1763934787.019974,2940000,-0.007727757561951876
1763934824.33634,2950000,0.16757020354270935
1763934851.762202,2960000,0.16492226719856262
1763934886.784958,2970000,-0.13116522133350372
1763934915.283073,2980000,0.08196908980607986
1763934949.8829818,2990000,0.052000001072883606
1763934976.41738,3000000,0.04288125038146973
1763935015.240841,3010000,-0.07653959840536118
1763935042.82755,3020000,0.008377093821763992
1763935079.4740748,3030000,-0.09566286206245422
1763935105.964243,3040000,-0.2649427354335785
1763935141.860687,3050000,-0.010592558421194553
1763935169.8670342,3060000,0.09799821674823761
1763935206.409358,3070000,-0.11274363100528717
1763935231.114835,3080000,0.09582586586475372
1763935268.145024,3090000,-0.11960086226463318
1763935295.295687,3100000,0.08636774122714996
1763935331.1954,3110000,-0.08727938681840897
1763935356.9004421,3120000,0.12417194247245789
1763935394.0943758,3130000,-0.02203187346458435
1763935420.669313,3140000,0.26448652148246765
1763935456.7010822,3150000,-0.09070924669504166
1763935482.735876,3160000,0.14396563172340393
1763935518.47866,3170000,0.09841375797986984
1763935547.52771,3180000,-0.041555292904376984
1763935582.024023,3190000,0.06942123919725418
1763935608.941202,3200000,0.02667906880378723
1763935645.3861492,3210000,0.08026609569787979
1763935672.984355,3220000,0.07073846459388733
1763935708.480865,3230000,-0.0636410266160965
1763935735.215314,3240000,0.04363856464624405
1763935762.3201349,3250000,-0.12803836166858673
1763935798.873781,3260000,0.002393699949607253
1763935825.927098,3270000,-0.0329781249165535
1763935862.268908,3280000,-0.07184609025716782
1763935888.998903,3290000,0.1296810805797577
1763935926.576371,3300000,0.12671059370040894
1763935950.973589,3310000,-0.013029462657868862
1763935987.474669,3320000,-0.044535715132951736
1763936014.659329,3330000,0.03035740740597248
1763936049.646034,3340000,-0.10607478767633438
1763936078.50478,3350000,0.022405149415135384
1763936113.854303,3360000,-0.03441833332180977
1763936140.971609,3370000,0.020394058898091316
1763936176.641385,3380000,-0.04855810105800629
1763936202.8130372,3390000,0.09082809835672379
1763936240.4555242,3400000,-0.14243587851524353
1763936266.514981,3410000,-0.012894118204712868
1763936302.839073,3420000,0.008281422778964043
1763936329.111181,3430000,-0.08885785192251205
1763936366.1602528,3440000,-0.07007355242967606
1763936393.4709818,3450000,0.013061204925179482
1763936431.1838012,3460000,-0.08037108182907104
1763936457.1170602,3470000,-0.10650093108415604
1763936492.699841,3480000,-0.22851593792438507
1763936520.19645,3490000,-0.09311666339635849
1763936554.781604,3500000,0.07669565081596375
1763936582.058859,3510000,0.15850643813610077
1763936618.644685,3520000,-0.11102242022752762
1763936646.274807,3530000,-0.042572446167469025
1763936682.069899,3540000,-0.11177518218755722
1763936709.555153,3550000,-0.22910624742507935
1763936745.254616,3560000,0.06040913239121437
1763936772.6121778,3570000,-0.12265302240848541
1763936807.808125,3580000,0.011715094558894634
1763936834.4856231,3590000,0.14423289895057678
1763936862.773571,3600000,-0.1394822746515274
1763936900.66568,3610000,-0.02071383409202099
1763936927.973422,3620000,0.015358950011432171
1763936963.449671,3630000,-0.06291884183883667
1763936991.5012019,3640000,0.11196226626634598
1763937026.906833,3650000,-0.015663716942071915
1763937053.890031,3660000,-0.08666784316301346
1763937090.9333591,3670000,0.1353973150253296
1763937116.969862,3680000,-0.09589259326457977
1763937152.5521579,3690000,0.0349753201007843
1763937178.4925282,3700000,-0.007057613227516413
1763937215.11416,3710000,-0.1280933916568756
1763937241.19447,3720000,-0.22729608416557312
1763937278.704989,3730000,-0.0034893639385700226
1763937304.518645,3740000,0.00830980483442545
1763937339.7136178,3750000,-0.06827466934919357
1763937367.445753,3760000,0.006709589157253504
1763937402.71958,3770000,0.03361643850803375
1763937430.209742,3780000,0.12368924170732498
1763937467.6729548,3790000,-0.11934082210063934
1763937493.846022,3800000,0.22696316242218018
1763937530.2586071,3810000,0.2197245955467224
1763937555.750704,3820000,0.02381836622953415
1763937591.6399202,3830000,-0.06499363481998444
1763937618.096834,3840000,0.1523004025220871
1763937654.60909,3850000,0.16155602037906647
1763937680.02237,3860000,0.016840342432260513
1763937713.740917,3870000,-0.04287400096654892
1763937740.604872,3880000,0.11616841703653336
1763937776.5270321,3890000,-0.07937004417181015
1763937802.483205,3900000,0.21674104034900665
1763937837.9294138,3910000,0.015104764141142368
1763937863.998442,3920000,-0.06624170392751694
1763937899.684737,3930000,0.018331704661250114
1763937925.23716,3940000,0.07117976248264313
1763937962.952157,3950000,0.004015651997178793
1763937988.506888,3960000,-0.1028728038072586
1763938023.568622,3970000,-0.12148230522871017
1763938050.332706,3980000,0.12185391038656235
1763938075.74579,3990000,0.07890572398900986
1763938112.575256,4000000,0.16781195998191833
1763938140.322114,4010000,0.002064518630504608
1763938176.233054,4020000,-0.17812436819076538
1763938203.608904,4030000,-0.1015324667096138
1763938237.180887,4040000,0.10549527406692505
1763938263.5350459,4050000,0.05131465569138527
1763938300.772628,4060000,0.009020863100886345
1763938326.27296,4070000,0.015322447754442692
1763938361.6232162,4080000,0.06914400309324265
1763938388.640474,4090000,-0.08805806189775467
1763938423.6590168,4100000,0.00810511689633131
1763938450.0409129,4110000,-0.09174562990665436
1763938485.737966,4120000,0.028806449845433235
1763938511.3519318,4130000,0.011004608124494553
1763938548.400874,4140000,0.014735087752342224
1763938575.171052,4150000,0.009779590182006359
1763938609.3899121,4160000,0.054552000015974045
1763938638.63831,4170000,-0.08395000547170639
1763938672.241668,4180000,0.07167014479637146
1763938698.473328,4190000,7.203970017144457e-05
1763938735.295543,4200000,0.14065752923488617
1763938763.143423,4210000,0.017536059021949768
1763938798.914342,4220000,0.07696137577295303
1763938827.446319,4230000,0.15872447192668915
1763938863.026695,4240000,-0.15036684274673462
1763938890.256187,4250000,0.024707965552806854
1763938925.2961879,4260000,-0.0381937213242054
1763938952.473184,4270000,-0.02684100531041622
1763938988.753568,4280000,-0.04311574622988701
1763939015.266876,4290000,0.09798385947942734
1763939051.38288,4300000,-0.023413991555571556
1763939078.804966,4310000,0.05800476297736168
1763939115.745813,4320000,-0.0259430892765522
1763939141.924371,4330000,0.048242371529340744
1763939168.774069,4340000,0.0003632664738688618
1763939205.544128,4350000,0.009250192902982235
1763939233.392554,4360000,-0.19092941284179688
1763939269.524798,4370000,-0.007356989197432995
1763939295.5918138,4380000,-0.11803518980741501
1763939331.769784,4390000,0.03056415170431137
1763939360.060126,4400000,0.06784319877624512
1763939397.348722,4410000,-0.01391680259257555
1763939423.434025,4420000,-0.07510511577129364
1763939460.376389,4430000,-0.11054833233356476
1763939486.5251698,4440000,0.016181355342268944
1763939523.613211,4450000,0.03181660175323486
1763939551.045825,4460000,-0.1354980766773224
1763939589.265852,4470000,-0.01621188037097454
1763939614.7177548,4480000,0.05858522281050682
1763939651.190921,4490000,0.09314824640750885
1763939678.197621,4500000,0.0952184721827507
1763939714.12589,4510000,-0.08399032056331635
1763939741.378678,4520000,-0.08887714147567749
1763939777.967975,4530000,0.05674315616488457
1763939804.886015,4540000,0.17114806175231934
1763939843.066452,4550000,0.02591650001704693
1763939869.2160718,4560000,-0.03140239045023918
1763939905.495811,4570000,0.023473873734474182
1763939934.869559,4580000,0.1899459958076477
1763939970.151242,4590000,0.08937402814626694
1763939996.9719412,4600000,0.028609244152903557
1763940034.0684092,4610000,-0.058156389743089676
1763940061.5623128,4620000,0.08837306499481201
1763940097.200938,4630000,0.09346666932106018
1763940124.4189901,4640000,-0.04769206419587135
1763940160.17782,4650000,-0.0392417274415493
1763940186.67013,4660000,-0.020424196496605873
1763940223.84849,4670000,-0.05663321539759636
1763940251.39995,4680000,-0.079359270632267
1763940287.3377962,4690000,0.015555822290480137
1763940315.681916,4700000,-0.17305703461170197
1763940341.831267,4710000,0.05977606773376465
1763940377.328037,4720000,-0.047863565385341644
1763940405.2389498,4730000,0.12070225179195404
1763940440.961657,4740000,0.10737786442041397
1763940468.338551,4750000,-0.005557812284678221
1763940504.9250839,4760000,0.056967176496982574
1763940531.644914,4770000,-0.048447661101818085
1763940567.705209,4780000,-0.10105621814727783
1763940594.043661,4790000,-0.11061007529497147
1763940630.576777,4800000,-0.00023783680808264762
1763940659.191782,4810000,0.0035752200055867434
1763940694.4287438,4820000,0.06230350211262703
1763940722.1664572,4830000,0.15728351473808289
1763940758.005192,4840000,0.0323295034468174
1763940785.3031008,4850000,0.1052217185497284
1763940821.935947,4860000,-0.0018897096160799265
1763940849.220535,4870000,0.052000001072883606
1763940884.479991,4880000,0.04161081090569496
1763940911.488251,4890000,0.0788251981139183
1763940949.316944,4900000,0.08071162551641464
1763940975.791615,4910000,-0.042070385068655014
1763941009.7940748,4920000,0.019771428778767586
1763941037.958324,4930000,0.08798174560070038
1763941072.339936,4940000,0.2920267879962921
1763941098.2277682,4950000,-0.23221026360988617
1763941134.183292,4960000,-0.06632380932569504
1763941159.312628,4970000,-0.019013764336705208
1763941195.04815,4980000,-0.06140540540218353
